segmentnr	original	analyzed
PA_dt_2.2:0.1	Dhātukathā	dhātu kathā 
PA_dt_2.2:0.2	2 Niddesa	niddesa 
PA_dt_2.2:0.3	2.2. Dutiyanaya Saṅgahitenaasaṅgahitapadaniddesa	dutiya naya saṅgahitena asaṅgahita pada niddesa 
PA_dt_2.2:1.1	Cakkhāyatanena ye dhammā …	cakkhu āyatanena ye dhammā 
PA_dt_2.2:1.2	phoṭṭhabbāyatanena ye dhammā …	phoṭṭhabba āyatanena ye dhammāḥ 
PA_dt_2.2:1.3	cakkhudhātuyā ye dhammā …	cakkhu dhātuyāḥ ye dhammā 
PA_dt_2.2:1.4	phoṭṭhabbadhātuyā ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā, te dhammā katihi khandhehi katihāyatanehi katihi dhātūhi asaṅgahitā?	phoṭṭhabba dhātuyā ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena asaṅgahitā dhātu saṅgahena asaṅgahitā te dhammā katihi khandhehi katihā āyatanehi katihi dhātūhi asaṅgahitā 
PA_dt_2.2:1.5	Te dhammā catūhi khandhehi dvīhāyatanehi aṭṭhahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi dvīhi āyatanehi aṭṭhahi dhātūhi asaṅgahitā 
PA_dt_2.2:2.1	Cakkhuviññāṇadhātuyā ye dhammā …	cakkhu viññāṇa dhātuyā ye dhammā 
PA_dt_2.2:2.2	sotaviññāṇadhātuyā ye dhammā …	sota viññāṇa dhātuyāḥ ye dhammā 
PA_dt_2.2:2.3	ghānaviññāṇadhātuyā ye dhammā …	ghāna viññāṇa dhātuyāḥ ye dhammā 
PA_dt_2.2:2.4	jivhāviññāṇadhātuyā ye dhammā …	jivhā viññāṇa dhātuyāḥ ye dhammā 
PA_dt_2.2:2.5	kāyaviññāṇadhātuyā ye dhammā …	kāya viññāṇa dhātuyā ye dhammā 
PA_dt_2.2:2.6	manodhātuyā ye dhammā …	manaḥ dhātuyāḥ ye dhammā 
PA_dt_2.2:2.7	manoviññāṇadhātuyā ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā …pe…	manaḥ viññāṇa dhātuyā ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena a saṅgahitāḥ dhātu saṅgahena a saṅgahitā pe 
PA_dt_2.2:2.8	te dhammā catūhi khandhehi ekādasahāyatanehi dvādasahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi ekādasahi āyatanehi dvādasahi dhātūhi asaṅgahitā 
PA_dt_2.2:3.1	Cakkhundriyena ye dhammā …	cakkhu indriyena ye dhammā 
PA_dt_2.2:3.2	sotindriyena ye dhammā …	ye dhammā 
PA_dt_2.2:3.3	ghānindriyena ye dhammā …	ye dhammā 
PA_dt_2.2:3.4	jivhindriyena ye dhammā …	jivhindriyena ye dhammā 
PA_dt_2.2:3.5	kāyindriyena ye dhammā …	kāya indriyena ye dhammā 
PA_dt_2.2:3.6	itthindriyena ye dhammā …	itthi indriyena ye dhammā 
PA_dt_2.2:3.7	purisindriyena ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā …pe…	purisa indriyena ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena a saṅgahitāḥ dhātu saṅgahena a saṅgahitā pe 
PA_dt_2.2:3.8	te dhammā catūhi khandhehi dvīhāyatanehi aṭṭhahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi dvīhi āyatanehi aṭṭhahi dhātūhi asaṅgahitā 
PA_dt_2.2:4.1	Asaññābhavena ye dhammā …	asaññā bhavena ye dhammā 
PA_dt_2.2:4.2	ekavokārabhavena ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā …pe…	eka vokāra bhavena ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena a saṅgahitāḥ dhātu saṅgahena a saṅgahitā pe 
PA_dt_2.2:4.3	te dhammā catūhi khandhehi tīhāyatanehi navahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi tīhi āyatanehi navahi dhātūhi asaṅgahitā 
PA_dt_2.2:5.1	Paridevena ye dhammā …	paridevena ye dhammā 
PA_dt_2.2:5.2	sanidassanasappaṭighehi dhammehi ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā …pe…	sa nidassana sa paṭighehi dhammehi ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena a saṅgahitāḥ dhātu saṅgahena a saṅgahitāḥ pe 
PA_dt_2.2:5.3	te dhammā catūhi khandhehi dvīhāyatanehi aṭṭhahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi dvīhi āyatanehi aṭṭhahi dhātūhi asaṅgahitā 
PA_dt_2.2:6.1	Anidassanasappaṭighehi dhammehi ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā …pe…	anidassana sappaṭighehi dhammehi ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena a saṅgahitāḥ dhātu saṅgahena a saṅgahitāḥ pe 
PA_dt_2.2:6.2	te dhammā catūhi khandhehi dasahāyatanehi soḷasahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi dasahā āyatanehi soḷasahi dhātūhi asaṅgahitā 
PA_dt_2.2:7.1	Sanidassanehi dhammehi ye dhammā khandhasaṅgahena saṅgahitā āyatanasaṅgahena asaṅgahitā dhātusaṅgahena asaṅgahitā …pe…	sa nidassanehi dhammehi ye dhammā khandha saṅgahena saṅgahitāḥ āyatana saṅgahena a saṅgahitāḥ dhātu saṅgahena a saṅgahitāḥ pe 
PA_dt_2.2:7.2	te dhammā catūhi khandhehi dvīhāyatanehi aṭṭhahi dhātūhi asaṅgahitā.	te dhammā catūhi khandhehi dvīhi āyatanehi aṭṭhahi dhātūhi asaṅgahitā 
