segmentnr	original	folio	analyzed
PA_ds_2.2.2:0.1	Dhammasaṅgaṇī	0	
PA_ds_2.2.2:0.2	2 Niddesa	0	
PA_ds_2.2.2:0.3	2.2 Rūpakaṇḍa	0	
PA_ds_2.2.2:0.4	2.2.2. Mātikā	0	
PA_ds_2.2.2:1.0	2.2.2.1. Ekaka	1	
PA_ds_2.2.2:1.1	Tattha katamaṁ sabbaṁ rūpaṁ?	1	
PA_ds_2.2.2:1.2	Cattāro ca mahābhūtā, catunnañca mahābhūtānaṁ upādāya rūpaṁ—	1	
PA_ds_2.2.2:1.3	idaṁ vuccati sabbaṁ rūpaṁ.	1	
PA_ds_2.2.2:1.4_0	Sabbaṁ rūpaṁ na hetu, ahetukaṁ, hetuvippayuttaṁ, sappaccayaṁ, saṅkhataṁ, rūpaṁ, lokiyaṁ,	1	
PA_ds_2.2.2:1.4_1	sāsavaṁ, saññojaniyaṁ, ganthaniyaṁ, oghaniyaṁ, yoganiyaṁ, nīvaraṇiyaṁ, parāmaṭṭhaṁ,	1	
PA_ds_2.2.2:1.4_2	upādāniyaṁ, saṅkilesikaṁ, abyākataṁ, anārammaṇaṁ, acetasikaṁ, cittavippayuttaṁ, nevavipākanavipākadhammadhammaṁ,	1	
PA_ds_2.2.2:1.4_3	asaṅkiliṭṭhasaṅkilesikaṁ, na savitakkasavicāraṁ, na avitakkavicāramattaṁ, avitakkaavicāraṁ,	1	
PA_ds_2.2.2:1.4_4	na pītisahagataṁ, na sukhasahagataṁ, na upekkhāsahagataṁ, neva dassanena na bhāvanāya	1	
PA_ds_2.2.2:1.4_5	pahātabbaṁ, neva dassanena na bhāvanāya pahātabbahetukaṁ, neva ācayagāmi na apacayagāmi,	1	
PA_ds_2.2.2:1.4_6	nevasekkhanāsekkhaṁ, parittaṁ, kāmāvacaraṁ, na rūpāvacaraṁ, na arūpāvacaraṁ, pariyāpannaṁ,	1	
PA_ds_2.2.2:1.4_7	no apariyāpannaṁ, aniyataṁ, aniyyānikaṁ, uppannaṁ, chahi viññāṇehi viññeyyaṁ, aniccaṁ, jarābhibhūtaṁ.	1	
PA_ds_2.2.2:1.5	Evaṁ ekavidhena rūpasaṅgaho.	1	
PA_ds_2.2.2:1.6	Ekakaṁ.	1	
PA_ds_2.2.2:2.0	2.2.2.2. Duka	2	
PA_ds_2.2.2:2.1	Duvidhena rūpasaṅgaho—	2	
PA_ds_2.2.2:3.1	Atthi rūpaṁ upādā, atthi rūpaṁ no upādā.	3	
PA_ds_2.2.2:4.1	Atthi rūpaṁ upādinnaṁ, atthi rūpaṁ anupādinnaṁ.	4	
PA_ds_2.2.2:5.1	Atthi rūpaṁ upādinnupādāniyaṁ, atthi rūpaṁ anupādinnupādāniyaṁ.	5	
PA_ds_2.2.2:6.1	Atthi rūpaṁ sanidassanaṁ, atthi rūpaṁ anidassanaṁ.	6	
PA_ds_2.2.2:7.1	Atthi rūpaṁ sappaṭighaṁ, atthi rūpaṁ appaṭighaṁ.	7	
PA_ds_2.2.2:8.1	Atthi rūpaṁ indriyaṁ, atthi rūpaṁ na indriyaṁ.	8	
