segmentnr	original	folio	analyzed
PA_sn_36:1.0.1	Saṁyutta Nikāya 36.1	1	
PA_sn_36:1.0.2	1. Sagāthāvagga	1	
PA_sn_36:1.0.3	Samādhisutta	1	
PA_sn_36:1.1.1	“Tisso imā, bhikkhave, vedanā.	1	
PA_sn_36:1.1.2	Katamā tisso?	1	
PA_sn_36:1.1.3	Sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā—	1	
PA_sn_36:1.1.4	imā kho, bhikkhave, tisso vedanāti.	1	
PA_sn_36:1.2.1	Samāhito sampajāno,	1	
PA_sn_36:1.2.2	sato buddhassa sāvako;	1	
PA_sn_36:1.2.3	Vedanā ca pajānāti,	1	
PA_sn_36:1.2.4	vedanānañca sambhavaṁ.	1	
PA_sn_36:1.3.1	Yattha cetā nirujjhanti,	1	
PA_sn_36:1.3.2	maggañca khayagāminaṁ;	1	
PA_sn_36:1.3.3	Vedanānaṁ khayā bhikkhu,	1	
PA_sn_36:1.3.4	nicchāto parinibbuto”ti.	1	
PA_sn_36:1.3.5	Paṭhamaṁ.	1	
PA_sn_36:2.0.1	Saṁyutta Nikāya 36.2	2	
PA_sn_36:2.0.2	1. Sagāthāvagga	2	
PA_sn_36:2.0.3	Sukhasutta	2	
PA_sn_36:2.1.1	“Tisso imā, bhikkhave, vedanā.	2	
PA_sn_36:2.1.2	Katamā tisso?	2	
PA_sn_36:2.1.3	Sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā—	2	
PA_sn_36:2.1.4	imā kho, bhikkhave, tisso vedanāti.	2	
PA_sn_36:2.2.1	Sukhaṁ vā yadi vā dukkhaṁ,	2	
PA_sn_36:2.2.2	adukkhamasukhaṁ saha;	2	
PA_sn_36:2.2.3	Ajjhattañca bahiddhā ca,	2	
PA_sn_36:2.2.4	yaṁ kiñci atthi veditaṁ.	2	
PA_sn_36:2.3.1	Etaṁ dukkhanti ñatvāna,	2	
PA_sn_36:2.3.2	mosadhammaṁ palokinaṁ;	2	
PA_sn_36:2.3.3	Phussa phussa vayaṁ passaṁ,	2	
PA_sn_36:2.3.4	evaṁ tattha virajjatī”ti.	2	
PA_sn_36:2.3.5	Dutiyaṁ.	2	
PA_sn_36:3.0.1	Saṁyutta Nikāya 36.3	3	
PA_sn_36:3.0.2	1. Sagāthāvagga	3	
PA_sn_36:3.0.3	Pahānasutta	3	
PA_sn_36:3.1.1	“Tisso imā, bhikkhave, vedanā.	3	
PA_sn_36:3.1.2	Katamā tisso?	3	
PA_sn_36:3.1.3	Sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā.	3	
PA_sn_36:3.1.4	Sukhāya, bhikkhave, vedanāya rāgānusayo pahātabbo, dukkhāya vedanāya paṭighānusayo pahātabbo, adukkhamasukhāya vedanāya avijjānusayo pahātabbo.	3	
PA_sn_36:3.1.5_0	Yato kho, bhikkhave, bhikkhuno sukhāya vedanāya rāgānusayo pahīno hoti, dukkhāya	3	
PA_sn_36:3.1.5_1	vedanāya paṭighānusayo pahīno hoti, adukkhamasukhāya vedanāya avijjānusayo pahīno	3	
PA_sn_36:3.1.5_2	hoti, ayaṁ vuccati, bhikkhave, ‘bhikkhu niranusayo sammaddaso acchecchi taṇhaṁ, vivattayi	3	
PA_sn_36:3.1.5_3	saṁyojanaṁ, sammā mānābhisamayā antamakāsi dukkhassā’ti.	3	
PA_sn_36:3.2.1	Sukhaṁ vedayamānassa,	3	
PA_sn_36:3.2.2	vedanaṁ appajānato;	3	
PA_sn_36:3.2.3	So rāgānusayo hoti,	3	
PA_sn_36:3.2.4	anissaraṇadassino.	3	
PA_sn_36:3.3.1	Dukkhaṁ vedayamānassa,	3	
PA_sn_36:3.3.2	vedanaṁ appajānato;	3	
PA_sn_36:3.3.3	Paṭighānusayo hoti,	3	
PA_sn_36:3.3.4	anissaraṇadassino.	3	
PA_sn_36:3.4.1	Adukkhamasukhaṁ santaṁ,	3	
PA_sn_36:3.4.2	bhūripaññena desitaṁ;	3	
PA_sn_36:3.4.3	Tañcāpi abhinandati,	3	
PA_sn_36:3.4.4	neva dukkhā pamuccati.	3	
PA_sn_36:3.5.1	Yato ca bhikkhu ātāpī,	3	
PA_sn_36:3.5.2	sampajaññaṁ na riñcati;	3	
PA_sn_36:3.5.3	Tato so vedanā sabbā,	3	
PA_sn_36:3.5.4	parijānāti paṇḍito.	3	
PA_sn_36:3.6.1	So vedanā pariññāya,	3	
PA_sn_36:3.6.2	diṭṭhe dhamme anāsavo;	3	
PA_sn_36:3.6.3	Kāyassa bhedā dhammaṭṭho,	3	
PA_sn_36:3.6.4	saṅkhyaṁ nopeti vedagū”ti.	3	
PA_sn_36:3.6.5	Tatiyaṁ.	3	
PA_sn_36:4.0.1	Saṁyutta Nikāya 36.4	4	
PA_sn_36:4.0.2	1. Sagāthāvagga	4	
PA_sn_36:4.0.3	Pātālasutta	4	
PA_sn_36:4.1.1	“Assutavā, bhikkhave, puthujjano yaṁ vācaṁ bhāsati:	4	
PA_sn_36:4.1.2	‘atthi mahāsamudde pātālo’ti.	4	
PA_sn_36:4.1.3	Taṁ kho panetaṁ, bhikkhave, assutavā puthujjano asantaṁ avijjamānaṁ evaṁ vācaṁ bhāsati:	4	
PA_sn_36:4.1.4	‘atthi mahāsamudde pātālo’ti.	4	
PA_sn_36:4.1.5	Sārīrikānaṁ kho etaṁ, bhikkhave, dukkhānaṁ vedanānaṁ adhivacanaṁ yadidaṁ ‘pātālo’ti.	4	
PA_sn_36:4.1.6	Assutavā, bhikkhave, puthujjano sārīrikāya dukkhāya vedanāya phuṭṭho samāno socati kilamati paridevati urattāḷiṁ kandati sammohaṁ āpajjati.	4	
PA_sn_36:4.1.7	Ayaṁ vuccati, bhikkhave, ‘assutavā puthujjano pātāle na paccuṭṭhāsi, gādhañca nājjhagā’.	4	
PA_sn_36:4.1.8	Sutavā ca kho, bhikkhave, ariyasāvako sārīrikāya dukkhāya vedanāya phuṭṭho samāno neva socati, na kilamati, na paridevati, na urattāḷiṁ kandati, na sammohaṁ āpajjati.	4	
PA_sn_36:4.1.9	Ayaṁ vuccati, bhikkhave, ‘sutavā ariyasāvako pātāle paccuṭṭhāsi, gādhañca ajjhagā’ti.	4	
PA_sn_36:4.2.1	Yo etā nādhivāseti,	4	
PA_sn_36:4.2.2	uppannā vedanā dukhā;	4	
PA_sn_36:4.2.3	Sārīrikā pāṇaharā,	4	
PA_sn_36:4.2.4	yāhi phuṭṭho pavedhati.	4	
PA_sn_36:4.3.1	Akkandati parodati,	4	
PA_sn_36:4.3.2	dubbalo appathāmako;	4	
PA_sn_36:4.3.3	Na so pātāle paccuṭṭhāsi,	4	
PA_sn_36:4.3.4	atho gādhampi nājjhagā.	4	
PA_sn_36:4.4.1	Yo cetā adhivāseti,	4	
PA_sn_36:4.4.2	uppannā vedanā dukhā;	4	
PA_sn_36:4.4.3	Sārīrikā pāṇaharā,	4	
PA_sn_36:4.4.4	yāhi phuṭṭho na vedhati;	4	
PA_sn_36:4.4.5	Sa ve pātāle paccuṭṭhāsi,	4	
PA_sn_36:4.4.6	atho gādhampi ajjhagā”ti.	4	
PA_sn_36:4.4.7	Catutthaṁ.	4	
PA_sn_36:5.0.1	Saṁyutta Nikāya 36.5	5	
PA_sn_36:5.0.2	1. Sagāthāvagga	5	
PA_sn_36:5.0.3	Daṭṭhabbasutta	5	
PA_sn_36:5.1.1	“Tisso imā, bhikkhave, vedanā.	5	
PA_sn_36:5.1.2	Katamā tisso?	5	
PA_sn_36:5.1.3	Sukhā vedanā, dukkhā vedanā, adukkhamasukhā vedanā.	5	
PA_sn_36:5.1.4	Sukhā, bhikkhave, vedanā dukkhato daṭṭhabbā, dukkhā vedanā sallato daṭṭhabbā, adukkhamasukhā vedanā aniccato daṭṭhabbā.	5	
PA_sn_36:5.1.5	Yato kho, bhikkhave, bhikkhuno sukhā vedanā dukkhato diṭṭhā hoti, dukkhā vedanā sallato diṭṭhā hoti, adukkhamasukhā vedanā aniccato diṭṭhā hoti—	5	
PA_sn_36:5.1.6	ayaṁ vuccati, bhikkhave, ‘bhikkhu sammaddaso acchecchi taṇhaṁ, vivattayi saṁyojanaṁ, sammā mānābhisamayā antamakāsi dukkhassā’ti.	5	
PA_sn_36:5.2.1	Yo sukhaṁ dukkhato adda,	5	
PA_sn_36:5.2.2	dukkhamaddakkhi sallato;	5	
PA_sn_36:5.2.3	Adukkhamasukhaṁ santaṁ,	5	
PA_sn_36:5.2.4	addakkhi naṁ aniccato.	5	
PA_sn_36:5.3.1	Sa ve sammaddaso bhikkhu,	5	
