segmentnr	original	folio	analyzed
PA_mn_81:0.1	Majjhima Nikāya 81	0	
PA_mn_81:0.2	Ghaṭikārasutta	0	
PA_mn_81:1.1	Evaṁ me sutaṁ—	1	
PA_mn_81:1.2	ekaṁ samayaṁ bhagavā kosalesu cārikaṁ carati mahatā bhikkhusaṅghena saddhiṁ.	1	
PA_mn_81:2.1	Atha kho bhagavā maggā okkamma aññatarasmiṁ padese sitaṁ pātvākāsi.	2	
PA_mn_81:2.2	Atha kho āyasmato ānandassa etadahosi:	2	
PA_mn_81:2.3	“ko nu kho hetu, ko paccayo bhagavato sitassa pātukammāya?	2	
PA_mn_81:2.4	Na akāraṇena tathāgatā sitaṁ pātukarontī”ti.	2	
PA_mn_81:2.5	Atha kho āyasmā ānando ekaṁsaṁ cīvaraṁ katvā yena bhagavā tenañjaliṁ paṇāmetvā bhagavantaṁ etadavoca:	2	
PA_mn_81:2.6	“ko nu kho, bhante, hetu, ko paccayo bhagavato sitassa pātukammāya?	2	
PA_mn_81:2.7	Na akāraṇena tathāgatā sitaṁ pātukarontī”ti.	2	
PA_mn_81:3.1	“Bhūtapubbaṁ, ānanda, imasmiṁ padese vegaḷiṅgaṁ nāma gāmanigamo ahosi iddho ceva phīto ca bahujano ākiṇṇamanusso.	3	
PA_mn_81:3.2	Vegaḷiṅgaṁ kho, ānanda, gāmanigamaṁ kassapo bhagavā arahaṁ sammāsambuddho upanissāya vihāsi.	3	
PA_mn_81:3.3	Idha sudaṁ, ānanda, kassapassa bhagavato arahato sammāsambuddhassa ārāmo ahosi.	3	
PA_mn_81:3.4	Idha sudaṁ, ānanda, kassapo bhagavā arahaṁ sammāsambuddho nisinnako bhikkhusaṅghaṁ ovadatī”ti.	3	
PA_mn_81:4.1	Atha kho āyasmā ānando catugguṇaṁ saṅghāṭiṁ paññapetvā bhagavantaṁ etadavoca:	4	
PA_mn_81:4.2	“tena hi, bhante, bhagavā nisīdatu ettha.	4	
PA_mn_81:4.3	Ayaṁ bhūmipadeso dvīhi arahantehi sammāsambuddhehi paribhutto bhavissatī”ti.	4	
PA_mn_81:4.4	Nisīdi bhagavā paññatte āsane.	4	
PA_mn_81:4.5	Nisajja kho bhagavā āyasmantaṁ ānandaṁ āmantesi:	4	
PA_mn_81:5.1	“Bhūtapubbaṁ, ānanda, imasmiṁ padese vegaḷiṅgaṁ nāma gāmanigamo ahosi iddho ceva phīto ca bahujano ākiṇṇamanusso.	5	
PA_mn_81:5.2	Vegaḷiṅgaṁ kho, ānanda, gāmanigamaṁ kassapo bhagavā arahaṁ sammāsambuddho upanissāya vihāsi.	5	
PA_mn_81:5.3	Idha sudaṁ, ānanda, kassapassa bhagavato arahato sammāsambuddhassa ārāmo ahosi.	5	
PA_mn_81:5.4	Idha sudaṁ, ānanda, kassapo bhagavā arahaṁ sammāsambuddho nisinnako bhikkhusaṅghaṁ ovadati.	5	
PA_mn_81:6.1	Vegaḷiṅge kho, ānanda, gāmanigame ghaṭikāro nāma kumbhakāro kassapassa bhagavato arahato sammāsambuddhassa upaṭṭhāko ahosi aggupaṭṭhāko.	6	
PA_mn_81:6.2	Ghaṭikārassa kho, ānanda, kumbhakārassa jotipālo nāma māṇavo sahāyo ahosi piyasahāyo.	6	
PA_mn_81:6.3	Atha kho, ānanda, ghaṭikāro kumbhakāro jotipālaṁ māṇavaṁ āmantesi:	6	
PA_mn_81:6.4	‘āyāma, samma jotipāla, kassapaṁ bhagavantaṁ arahantaṁ sammāsambuddhaṁ dassanāya upasaṅkamissāma.	6	
PA_mn_81:6.5	Sādhusammatañhi me tassa bhagavato dassanaṁ arahato sammāsambuddhassā’ti.	6	
PA_mn_81:6.6	Evaṁ vutte, ānanda, jotipālo māṇavo ghaṭikāraṁ kumbhakāraṁ etadavoca:	6	
PA_mn_81:6.7	‘alaṁ, samma ghaṭikāra.	6	
PA_mn_81:6.8	Kiṁ pana tena muṇḍakena samaṇakena diṭṭhenā’ti?	6	
