segmentnr	original	folio	analyzed
PA_mn_116:0.1	Majjhima Nikāya 116	0	
PA_mn_116:0.2	Isigilisutta	0	
PA_mn_116:1.1	Evaṁ me sutaṁ—	1	
PA_mn_116:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati isigilismiṁ pabbate.	1	
PA_mn_116:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_116:1.4	“bhikkhavo”ti.	1	
PA_mn_116:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_116:1.6	Bhagavā etadavoca:	1	
PA_mn_116:2.1	“Passatha no tumhe, bhikkhave, etaṁ vebhāraṁ pabbatan”ti?	2	
PA_mn_116:2.2	“Evaṁ, bhante”.	2	
PA_mn_116:2.3	“Etassapi kho, bhikkhave, vebhārassa pabbatassa aññāva samaññā ahosi aññā paññatti.	2	
PA_mn_116:2.4	Passatha no tumhe, bhikkhave, etaṁ paṇḍavaṁ pabbatan”ti?	2	
PA_mn_116:2.5	“Evaṁ, bhante”.	2	
PA_mn_116:2.6	“Etassapi kho, bhikkhave, paṇḍavassa pabbatassa aññāva samaññā ahosi aññā paññatti.	2	
PA_mn_116:2.7	Passatha no tumhe, bhikkhave, etaṁ vepullaṁ pabbatan”ti?	2	
PA_mn_116:2.8	“Evaṁ, bhante”.	2	
PA_mn_116:2.9	“Etassapi kho, bhikkhave, vepullassa pabbatassa aññāva samaññā ahosi aññā paññatti.	2	
PA_mn_116:2.10	Passatha no tumhe, bhikkhave, etaṁ gijjhakūṭaṁ pabbatan”ti?	2	
PA_mn_116:2.11	“Evaṁ, bhante”.	2	
PA_mn_116:2.12	“Etassapi kho, bhikkhave, gijjhakūṭassa pabbatassa aññāva samaññā ahosi aññā paññatti.	2	
PA_mn_116:2.13	Passatha no tumhe, bhikkhave, imaṁ isigiliṁ pabbatan”ti?	2	
PA_mn_116:2.14	“Evaṁ, bhante”.	2	
PA_mn_116:3.1	“Imassa kho pana, bhikkhave, isigilissa pabbatassa esāva samaññā ahosi esā paññatti.	3	
PA_mn_116:3.2	Bhūtapubbaṁ, bhikkhave, pañca paccekabuddhasatāni imasmiṁ isigilismiṁ pabbate ciranivāsino ahesuṁ.	3	
PA_mn_116:3.3	Te imaṁ pabbataṁ pavisantā dissanti, paviṭṭhā na dissanti.	3	
PA_mn_116:3.4	Tamenaṁ manussā disvā evamāhaṁsu:	3	
PA_mn_116:3.5	‘ayaṁ pabbato ime isī gilatī’ti;	3	
PA_mn_116:3.6	‘isigili isigili’ tveva samaññā udapādi.	3	
PA_mn_116:3.7	Ācikkhissāmi, bhikkhave, paccekabuddhānaṁ nāmāni;	3	
PA_mn_116:3.8	kittayissāmi, bhikkhave, paccekabuddhānaṁ nāmāni;	3	
PA_mn_116:3.9	desessāmi, bhikkhave, paccekabuddhānaṁ nāmāni.	3	
PA_mn_116:3.10	Taṁ suṇātha, sādhukaṁ manasi karotha, bhāsissāmī”ti.	3	
PA_mn_116:3.11	“Evaṁ, bhante”ti kho te bhikkhū bhagavato paccassosuṁ.	3	
PA_mn_116:3.12	Bhagavā etadavoca:	3	
PA_mn_116:4.1	“Ariṭṭho nāma, bhikkhave, paccekasambuddho imasmiṁ isigilismiṁ pabbate ciranivāsī ahosi;	4	
PA_mn_116:4.2	upariṭṭho nāma, bhikkhave, paccekasambuddho imasmiṁ isigilismiṁ pabbate ciranivāsī ahosi;	4	
PA_mn_116:4.3	tagarasikhī nāma, bhikkhave, paccekasambuddho imasmiṁ isigilismiṁ pabbate ciranivāsī ahosi;	4	
PA_mn_116:4.4	yasassī nāma, bhikkhave, paccekasambuddho imasmiṁ isigilismiṁ pabbate ciranivāsī ahosi;	4	
PA_mn_116:4.5	sudassano nāma, bhikkhave, paccekasambuddho imasmiṁ isigilismiṁ pabbate ciranivāsī ahosi;	4	
PA_mn_116:4.6	piyadassī nāma, bhikkhave, paccekasambuddho imasmiṁ isigilismiṁ pabbate ciranivāsī ahosi;	4	
