segmentnr	original	folio	analyzed
PA_tika-abh09_t:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_tika-abh09_t:1	Abhidhammamātikāpāḷi	0	
PA_tika-abh09_t:2	Ekaṃ samayaṃ bhagavā devesu viharati tāvatiṃsabhavane pāricchattakamūle paṇḍukambalasilāyaṃ. Tatra kho bhagavā devānaṃ tāvatiṃsānaṃ abhidhammakathaṃ kathesi.	0	
PA_tika-abh09_t:3	1. Dhammasaṅgaṇīmātikā	0	
PA_tika-abh09_t:4	Tikamātikā	0	
PA_tika-abh09_t:5_0	Kusalā dhammā, akusalā dhammā, abyākatā dhammā. Sukhāya vedanāya sampayuttā dhammā,	5	
PA_tika-abh09_t:5_1	dukkhāya vedanāya sampayuttā dhammā, adukkhamasukhāya vedanāya sampayuttā dhammā.	5	
PA_tika-abh09_t:5_2	Vipākā dhammā, vipākadhammadhammā, nevavipākanavipākadhammadhammā. Upādiṇṇupādāniyā	5	
PA_tika-abh09_t:5_3	dhammā, anupādiṇṇupādāniyā dhammā, anupādiṇṇaanupādāniyā dhammā. Saṃkiliṭṭhasaṃkilesikā	5	
PA_tika-abh09_t:5_4	dhammā, asaṃkiliṭṭhasaṃkilesikā dhammā, asaṃkiliṭṭhaasaṃkilesikā dhammā. Savitakkasavicārā	5	
PA_tika-abh09_t:5_5	dhammā, avitakkavicāramattā dhammā, avitakkaavicārā dhammā. Pītisahagatā dhammā,	5	
PA_tika-abh09_t:5_6	sukhasahagatā dhammā, upekkhāsahagatā dhammā. Dassanena pahātabbā dhammā, bhāvanāya	5	
PA_tika-abh09_t:5_7	pahātabbā dhammā, neva dassanena na bhāvanāya pahātabbā dhammā. Dassanena pahātabbahetukā	5	
PA_tika-abh09_t:5_8	dhammā, bhāvanāya pahātabbahetukā dhammā, neva dassanena na bhāvanāya pahātabbahetukā	5	
PA_tika-abh09_t:5_9	dhammā. Ācayagāmino dhammā, apacayagāmino dhammā, nevācayagāmināpacayagāmino dhammā.	5	
PA_tika-abh09_t:5_10	Sekkhā dhammā, asekkhā dhammā, nevasekkhanāsekkhā dhammā. Parittā dhammā, mahaggatā	51	
PA_tika-abh09_t:5_11	dhammā, appamāṇā dhammā. Parittārammaṇā dhammā, mahaggatārammaṇā dhammā, appamāṇārammaṇā	51	
PA_tika-abh09_t:5_12	dhammā. Hīnā dhammā, majjhimā dhammā, paṇītā dhammā. Micchattaniyatā dhammā, sammattaniyatā	51	
PA_tika-abh09_t:5_13	dhammā, aniyatā dhammā. Maggārammaṇā dhammā, maggahetukā dhammā, maggādhipatino dhammā.	51	
PA_tika-abh09_t:5_14	Uppannā dhammā, anuppannā dhammā, uppādino dhammā. Atītā dhammā, anāgatā dhammā,	51	
PA_tika-abh09_t:5_15	paccuppannā dhammā. Atītārammaṇā dhammā, anāgatārammaṇā dhammā, paccuppannārammaṇā	51	
PA_tika-abh09_t:5_16	dhammā. Ajjhattā dhammā, bahiddhā dhammā, ajjhattabahiddhā dhammā. Ajjhattārammaṇā	51	
PA_tika-abh09_t:5_17	dhammā, bahiddhārammaṇā dhammā, ajjhattabahiddhārammaṇā dhammā. Sanidassanasappaṭighā	51	
PA_tika-abh09_t:5_18	dhammā, anidassanasappaṭighā dhammā, anidassanaappaṭighā dhammā.	51	
PA_tika-abh09_t:6	Dvāvīsatitikaṃ.	0	
PA_tika-abh09_t:7	Dukamātikā	0	
PA_tika-abh09_t:8	Hetugocchakaṃ	0	
PA_tika-abh09_t:9_0	Hetū dhammā, na hetū dhammā. Sahetukā dhammā, ahetukā dhammā. Hetusampayuttā dhammā,	9	
PA_tika-abh09_t:9_1	hetuvippayuttā dhammā. Hetū ceva dhammā sahetukā ca, sahetukā ceva dhammā na ca hetū.	9	
PA_tika-abh09_t:9_2	Hetū ceva dhammā hetusampayuttā ca, hetusampayuttā ceva dhammā na ca hetū. Na hetū	9	
PA_tika-abh09_t:9_3	kho pana dhammā sahetukāpi, ahetukāpi. Hetugocchakaṃ.	9	
PA_tika-abh09_t:10	Cūḷantaradukaṃ	1	
PA_tika-abh09_t:11_0	Sappaccayā dhammā, appaccayā dhammā. Saṅkhatā dhammā, asaṅkhatā dhammā. Sanidassanā	11	
PA_tika-abh09_t:11_1	dhammā, anidassanā dhammā. Sappaṭighā dhammā, appaṭighā dhammā. Rūpino dhammā, arūpino	11	
PA_tika-abh09_t:11_2	dhammā. Lokiyā dhammā, lokuttarā dhammā. Kenaci viññeyyā dhammā, kenaci na viññeyyā	11	
PA_tika-abh09_t:11_3	dhammā. Cūḷantaradukaṃ.	11	
PA_tika-abh09_t:12	Āsavagocchakaṃ	1	
PA_tika-abh09_t:13_0	Āsavā dhammā, no āsavā dhammā. Sāsavā dhammā, anāsavā dhammā. Āsavasampayuttā dhammā,	13	
PA_tika-abh09_t:13_1	āsavavippayuttā dhammā. Āsavā ceva dhammā sāsavā ca, sāsavā ceva dhammā no ca āsavā.	13	
PA_tika-abh09_t:13_2	Āsavā ceva dhammā āsavasampayuttā ca, āsavasampayuttā ceva dhammā no ca āsavā. Āsavavippayuttā	13	
PA_tika-abh09_t:13_3	kho pana dhammā sāsavāpi, anāsavāpi. Āsavagocchakaṃ.	13	
PA_tika-abh09_t:14	Saññojanagocchakaṃ	1	
PA_tika-abh09_t:15_0	Saññojanā dhammā, no saññojanā dhammā. Saññojaniyā dhammā, asaññojaniyā dhammā. Saññojanasampayuttā	15	
PA_tika-abh09_t:15_1	dhammā, saññojanavippayuttā dhammā. Saññojanā ceva dhammā saññojaniyā ca, saññojaniyā	15	
PA_tika-abh09_t:15_2	ceva dhammā no ca saññojanā. Saññojanā ceva dhammā saññojanasampayuttā ca, saññojanasampayuttā	15	
PA_tika-abh09_t:15_3	ceva dhammā no ca saññojanā. Saññojanavippayuttā kho pana dhammā saññojaniyāpi, asaññojaniyāpi. Saññojanagocchakaṃ.	15	
PA_tika-abh09_t:16	Ganthagocchakaṃ	1	
PA_tika-abh09_t:17_0	Ganthā dhammā, no ganthā dhammā. Ganthaniyā dhammā, aganthaniyā dhammā. Ganthasampayuttā	17	
PA_tika-abh09_t:17_1	dhammā, ganthavippayuttā dhammā. Ganthā ceva dhammā ganthaniyā ca, ganthaniyā ceva	17	
PA_tika-abh09_t:17_2	dhammā no ca ganthā. Ganthā ceva dhammā ganthasampayuttā ca, ganthasampayuttā ceva	17	
PA_tika-abh09_t:17_3	dhammā no ca ganthā. Ganthavippayuttā kho pana dhammā ganthaniyāpi, aganthaniyāpi. Ganthagocchakaṃ.	17	
PA_tika-abh09_t:18	Oghagocchakaṃ	1	
PA_tika-abh09_t:19_0	Oghā dhammā, no oghā dhammā. Oghaniyā dhammā, anoghaniyā dhammā. Oghasampayuttā dhammā,	19	
PA_tika-abh09_t:19_1	oghavippayuttā dhammā. Oghā ceva dhammā oghaniyā ca, oghaniyā ceva dhammā no ca oghā.	19	
PA_tika-abh09_t:19_2	Oghā ceva dhammā oghasampayuttā ca, oghasampayuttā ceva dhammā no ca oghā. Oghavippayuttā	19	
PA_tika-abh09_t:19_3	kho pana dhammā oghaniyāpi, anoghaniyāpi. Oghagocchakaṃ.	19	
PA_tika-abh09_t:20	Yogagocchakaṃ	2	
PA_tika-abh09_t:21_0	Yogā dhammā, no yogā dhammā. Yoganiyā dhammā, ayoganiyā dhammā. Yogasampayuttā dhammā,	21	
PA_tika-abh09_t:21_1	yogavippayuttā dhammā. Yogā ceva dhammā yoganiyā ca, yoganiyā ceva dhammā no ca yogā.	21	
PA_tika-abh09_t:21_2	Yogā ceva dhammā yogasampayuttā ca, yogasampayuttā ceva dhammā no ca yogā. Yogavippayuttā	21	
PA_tika-abh09_t:21_3	kho pana dhammā yoganiyāpi, ayoganiyāpi. Yogagocchakaṃ.	21	
PA_tika-abh09_t:22	Nīvaraṇagocchakaṃ	2	
PA_tika-abh09_t:23_0	Nīvaraṇā dhammā, no nīvaraṇā dhammā. Nīvaraṇiyā dhammā, anīvaraṇiyā dhammā. Nīvaraṇasampayuttā	23	
PA_tika-abh09_t:23_1	dhammā, nīvaraṇavippayuttā dhammā. Nīvaraṇā ceva dhammā nīvaraṇiyā ca, nīvaraṇiyā	23	
PA_tika-abh09_t:23_2	ceva dhammā no ca nīvaraṇā. Nīvaraṇā ceva dhammā nīvaraṇasampayuttā ca, nīvaraṇasampayuttā	23	
PA_tika-abh09_t:23_3	ceva dhammā no ca nīvaraṇā. Nīvaraṇavippayuttā kho pana dhammā nīvaraṇiyāpi, anīvaraṇiyāpi. Nīvaraṇagocchakaṃ.	23	
PA_tika-abh09_t:24	Parāmāsagocchakaṃ	2	
PA_tika-abh09_t:25_0	Parāmāsā dhammā, no parāmāsā dhammā. Parāmaṭṭhā dhammā, aparāmaṭṭhā dhammā. Parāmāsasampayuttā	25	
PA_tika-abh09_t:25_1	dhammā, parāmāsavippayuttā dhammā. Parāmāsā ceva dhammā parāmaṭṭhā ca, parāmaṭṭhāceva	25	
PA_tika-abh09_t:25_2	dhammā no ca parāmāsā. Parāmāsavippayuttā kho pana dhammā parāmaṭṭhāpi, aparāmaṭṭhāpi. Parāmāsagocchakaṃ.	25	
PA_tika-abh09_t:26	Mahantaradukaṃ	2	
PA_tika-abh09_t:27_0	Sārammaṇā dhammā, anārammaṇā dhammā. Cittā dhammā, no cittā dhammā. Cetasikā dhammā,	27	
PA_tika-abh09_t:27_1	acetasikā dhammā. Cittasampayuttā dhammā, cittavippayuttā dhammā. Cittasaṃsaṭṭhā	27	
PA_tika-abh09_t:27_2	dhammā, cittavisaṃsaṭṭhā dhammā. Cittasamuṭṭhānā dhammā, no cittasamuṭṭhānā dhammā.	27	
PA_tika-abh09_t:27_3	Cittasahabhuno dhammā, no cittasahabhuno dhammā. Cittānuparivattino dhammā, no cittānuparivattino	27	
PA_tika-abh09_t:27_4	dhammā. Cittasaṃsaṭṭhasamuṭṭhānā dhammā, no cittasaṃsaṭṭhasamuṭṭhānā dhammā. Cittasaṃsaṭṭhasamuṭṭhānasahabhuno	27	
PA_tika-abh09_t:27_5	dhammā, no cittasaṃsaṭṭhasamuṭṭhānasahabhuno dhammā. Cittasaṃsaṭṭhasamuṭṭhānānuparivattino	27	
PA_tika-abh09_t:27_6	dhammā, no cittasaṃsaṭṭhasamuṭṭhānānuparivattino dhammā. Ajjhattikā dhammā, bāhirā	27	
PA_tika-abh09_t:27_7	dhammā. Upādā dhammā, no upādā dhammā. Upādiṇṇā dhammā, anupādiṇṇā dhammā. Mahantaradukaṃ.	27	
PA_tika-abh09_t:28	Upādānagocchakaṃ	2	
PA_tika-abh09_t:29_0	Upādānā dhammā, no upādānā dhammā. Upādāniyā dhammā, anupādāniyā dhammā. Upādānasampayuttā	29	
PA_tika-abh09_t:29_1	dhammā, upādānavippayuttā dhammā. Upādānā ceva dhammā upādāniyā ca, upādāniyā ceva	29	
PA_tika-abh09_t:29_2	dhammā no ca upādānā. Upādānā ceva dhammā upādānasampayuttā ca, upādānasampayuttā	29	
PA_tika-abh09_t:29_3	ceva dhammā no ca upādānā. Upādānavippayuttā kho pana dhammā upādāniyāpi, anupādāniyāpi. Upādānagocchakaṃ.	29	
PA_tika-abh09_t:30	Kilesagocchakaṃ	3	
PA_tika-abh09_t:31_0	Kilesā dhammā, no kilesā dhammā. Saṃkilesikā dhammā, asaṃkilesikā dhammā. Saṃkiliṭṭhā	31	
PA_tika-abh09_t:31_1	dhammā, asaṃkiliṭṭhā dhammā. Kilesasampayuttā dhammā, kilesavippayuttā dhammā. Kilesā	31	
PA_tika-abh09_t:31_2	ceva dhammā saṃkilesikā ca, saṃkilesikā ceva dhammā no ca kilesā. Kilesā ceva dhammā	31	
PA_tika-abh09_t:31_3	saṃkiliṭṭhā ca, saṃkiliṭṭhā ceva dhammā no ca kilesā. Kilesā ceva dhammā kilesasampayuttā	31	
PA_tika-abh09_t:31_4	ca, kilesasampayuttā ceva dhammā no ca kilesā. Kilesavippayuttā kho pana dhammā saṃkilesikāpi,	31	
PA_tika-abh09_t:31_5	asaṃkilesikāpi. Kilesagocchakaṃ.	31	
PA_tika-abh09_t:32	Piṭṭhidukaṃ	3	
PA_tika-abh09_t:33_0	Dassanena pahātabbā dhammā, na dassanena pahātabbā dhammā. Bhāvanāya pahātabbā dhammā,	33	
PA_tika-abh09_t:33_1	na bhāvanāya pahātabbā dhammā. Dassanena pahātabbahetukā dhammā, na dassanena pahātabbahetukā	33	
PA_tika-abh09_t:33_2	dhammā. Bhāvanāya pahātabbahetukā dhammā, na bhāvanāya pahātabbahetukā dhammā. Savitakkā	33	
PA_tika-abh09_t:33_3	dhammā, avitakkā dhammā. Savicārā dhammā, avicārā dhammā. Sappītikā dhammā, appītikā	33	
PA_tika-abh09_t:33_4	dhammā. Pītisahagatā dhammā, na pītisahagatā dhammā. Sukhasahagatā dhammā, na sukhasahagatā	33	
PA_tika-abh09_t:33_5	dhammā. Upekkhāsahagatā dhammā, na upekkhāsahagatā dhammā. Kāmāvacarā dhammā, na	33	
PA_tika-abh09_t:33_6	kāmāvacarā dhammā. Rūpāvacarā dhammā, na rūpāvacarā dhammā. Arūpāvacarā dhammā, na	33	
PA_tika-abh09_t:33_7	arūpāvacarā dhammā. Pariyāpannā dhammā, apariyāpannā dhammā. Niyyānikā dhammā, aniyyānikā	33	
PA_tika-abh09_t:33_8	dhammā. Niyatā dhammā, aniyatā dhammā. Sauttarā dhammā, anuttarā dhammā. Saraṇā dhammā,	33	
PA_tika-abh09_t:33_9	araṇā dhammā. Piṭṭhidukaṃ.	33	
PA_tika-abh09_t:34	Abhidhammadukamātikā.	3	
PA_tika-abh09_t:35	Suttantikadukamātikā	3	
PA_tika-abh09_t:36_0	Vijjābhāgino dhammā, avijjābhāgino dhammā. Vijjūpamā dhammā, vajirūpamā dhammā. Bālā	36	
PA_tika-abh09_t:36_1	dhammā, paṇḍitā dhammā. Kaṇhā dhammā, sukkā dhammā. Tapanīyā dhammā, atapanīyā dhammā.	36	
PA_tika-abh09_t:36_2	Adhivacanā dhammā, adhivacanapathā dhammā. Nirutti dhammā, niruttipathā dhammā. Paññatti	36	
PA_tika-abh09_t:36_3	dhammā, paññattipathā dhammā. Nāmañca, rūpañca. Avijjā ca, bhavataṇhā ca. Bhavadiṭṭhi	36	
PA_tika-abh09_t:36_4	ca, vibhavadiṭṭhi ca. Sassatadiṭṭhi ca, ucchedadiṭṭhi ca. Antavā diṭṭhi ca, anantavā	36	
PA_tika-abh09_t:36_5	diṭṭhi ca. Pubbantānudiṭṭhi ca, aparantānudiṭṭhi ca. Ahirikañca, anottappañca. Hirī	36	
PA_tika-abh09_t:36_6	ca, ottappañca. Dovacassatā ca, pāpamittatā ca. Sovacassatā ca, kalyāṇamittatā ca.	36	
PA_tika-abh09_t:36_7	Āpattikusalatā ca, āpattivuṭṭhānakusalatā ca. Samāpattikusalatā ca, samāpattivuṭṭhānakusalatā	36	
PA_tika-abh09_t:36_8	ca. Dhātukusalatā ca, manasikārakusalatā ca. Āyatanakusalatā ca, paṭiccasamuppādakusalatā	36	
PA_tika-abh09_t:36_9	ca. Ṭhānakusalatā ca, aṭṭhānakusalatā ca. Ajjavo ca, maddavo ca. Khanti ca, soraccañca.	36	
PA_tika-abh09_t:36_10	Sākhalyañca, paṭisanthāro ca. Indriyesu aguttadvāratā ca, bhojane amattaññutā ca.	361	
PA_tika-abh09_t:36_11	Indriyesu guttadvāratā ca, bhojane mattaññutā ca. Muṭṭhassaccañca, asampajaññañca.	361	
PA_tika-abh09_t:36_12	Sati ca, sampajaññañca. Paṭisaṅkhānabalañca, bhāvanābalañca. Samatho ca, vipassanā	361	
PA_tika-abh09_t:36_13	ca. Samathanimittañca, paggāhanimittañca. Paggāho ca, avikkhepo ca. Sīlavipatti ca,	361	
PA_tika-abh09_t:36_14	diṭṭhivipatti ca. Sīlasampadā ca, diṭṭhisampadā ca. Sīlavisuddhi ca, diṭṭhivisuddhi	361	
PA_tika-abh09_t:36_15	ca. Diṭṭhivisuddhi kho pana, yathādiṭṭhissa ca padhānaṃ. Saṃvego ca saṃvejaniyesu	361	
PA_tika-abh09_t:36_16	ṭhānesu, saṃviggassa ca yoniso padhānaṃ. Asantuṭṭhitā ca kusalesu dhammesu, appaṭivānitā	361	
PA_tika-abh09_t:36_17	ca padhānasmiṃ. Vijjā ca, vimutti ca. Khaye ñāṇaṃ, anuppāde ñāṇanti.	361	
PA_tika-abh09_t:37	Suttantikadukamātikā.	3	
PA_tika-abh09_t:38	Dhammasaṅgaṇīmātikā niṭṭhitā.	3	
PA_tika-abh09_t:39	2. Vibhaṅgamātikā	3	
PA_tika-abh09_t:40	Khandhavibhaṅgo	4	
PA_tika-abh09_t:41	Pañcakkhandhā – rūpakkhandho vedanākkhandho saññākkhandho saṅkhārakkhandho viññāṇakkhandhoti. Khandhavibhaṅgaṃ.	4	
PA_tika-abh09_t:42	Āyatanavibhaṅgo	4	
PA_tika-abh09_t:43_0	Dvādasāyatanāni – cakkhāyatanaṃ rūpāyatanaṃ sotāyatanaṃ saddāyatanaṃ ghānāyatanaṃ	43	
PA_tika-abh09_t:43_1	gandhāyatanaṃ jivhāyatanaṃ rasāyatanaṃ kāyāyatanaṃ phoṭṭhabbāyatanaṃ manāyatanaṃ	43	
PA_tika-abh09_t:43_2	dhammāyatananti. Āyatanavibhaṅgaṃ.	43	
PA_tika-abh09_t:44	Dhātuvibhaṅgo	4	
PA_tika-abh09_t:45_0	Aṭṭhārasa dhātuyo – cakkhudhātu rūpadhātu cakkhuviññāṇadhātu, sotadhātu saddadhātu	45	
PA_tika-abh09_t:45_1	sotaviññāṇadhātu, ghānadhātu gandhadhātu ghānaviññāṇadhātu, jivhādhātu rasadhātu	45	
PA_tika-abh09_t:45_2	jivhāviññāṇadhātu, kāyadhātu phoṭṭhabbadhātu kāyaviññāṇadhātu, manodhātu dhammadhātu	45	
PA_tika-abh09_t:45_3	manoviññāṇadhātūti. Dhātuvibhaṅgaṃ.	45	
PA_tika-abh09_t:46	Saccavibhaṅgo	4	
PA_tika-abh09_t:47	Cattāri ariyasaccāni – dukkhaṃ ariyasaccaṃ, dukkhasamudayaṃ ariyasaccaṃ, dukkhanirodhaṃ ariyasaccaṃ, dukkhanirodhagāminī paṭipadā ariyasaccanti. Saccavibhaṅgaṃ.	4	
PA_tika-abh09_t:48	Indriyavibhaṅgo	4	
PA_tika-abh09_t:49_0	Bāvīsatindriyāni – cakkhundriyaṃ sotindriyaṃ ghānindriyaṃ jivhindriyaṃ kāyindriyaṃ	49	
PA_tika-abh09_t:49_1	manindriyaṃ itthindriyaṃ purisindriyaṃ jīvitindriyaṃ sukhindriyaṃ dukkhindriyaṃ somanassindriyaṃ	49	
