segmentnr	original	folio	analyzed
PA_tika-abh01_t:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_tika-abh01_t:1	Abhidhammapiṭake	0	
PA_tika-abh01_t:2	Dhammasaṅgaṇī-mūlaṭīkā	0	
PA_tika-abh01_t:3	Vīsatigāthāvaṇṇanā	0	
PA_tika-abh01_t:4_0	1. Dhammasaṃvaṇṇanāyaṃ satthari paṇāmakaraṇaṃ dhammassa svākkhātabhāvena satthari	4	
PA_tika-abh01_t:4_1	pasādajananatthaṃ, satthu ca avitathadesanabhāvappakāsanena dhamme pasādajananatthaṃ.	4	
PA_tika-abh01_t:4_2	Tadubhayappasādā hi dhammasampaṭipatti mahato ca atthassa siddhi hotīti. Atha vā	4	
PA_tika-abh01_t:4_3	ratanattayapaṇāmavacanaṃ attano ratanattayapasādassa viññāpanatthaṃ, taṃ pana viññūnaṃ	4	
PA_tika-abh01_t:4_4	cittārādhanatthaṃ, taṃ aṭṭhakathāya gāhaṇatthaṃ, taṃ sabbasampattinipphādanatthanti.	4	
PA_tika-abh01_t:4_5	Idaṃ pana ācariyena adhippetappayojanaṃ antarāyavisosanaṃ. Vakkhati hi “nipaccakārassetassa…pe…	4	
PA_tika-abh01_t:4_6	asesato”ti. Ratanattayapaṇāmakaraṇañhi antarāyakarāpuññavighātakarapuññavisesabhāvato	4	
PA_tika-abh01_t:4_7	maṅgalabhāvato bhayādiupaddavanivāraṇato ca antarāyavisosane samatthaṃ hoti. Kathaṃ	4	
PA_tika-abh01_t:4_8	panetassāpuññavighātakarādibhāvo vijānitabboti? “Yasmiṃ mahānāma samaye ariyasāvako	4	
PA_tika-abh01_t:4_9	tathāgataṃ anussarati, nevassa tasmiṃ samaye rāgapariyuṭṭhitaṃ cittaṃ hotī”tiādivacanato,	4	
PA_tika-abh01_t:4_10	“pūjā ca pūjaneyyānaṃ, etaṃ maṅgalamuttama”nti ca, “evaṃ buddhaṃ sarantānaṃ, dhammaṃ	41	
PA_tika-abh01_t:4_11	saṅghañca bhikkhavo. Bhayaṃ vā chambhitattaṃ vā, lomahaṃso na hessatī”ti ca vacanatoti.	41	
PA_tika-abh01_t:5_0	Tattha yassa satthuno paṇāmaṃ kattukāmo, tassa guṇavisesadassanatthaṃ “karuṇā viyā”tiādimāha.	5	
PA_tika-abh01_t:5_1	Guṇavisesavā hi paṇāmāraho hoti, paṇāmārahe ca kato paṇāmo vuttappayojanasiddhikarova	5	
PA_tika-abh01_t:5_2	hotīti. Bhagavato ca desanā vinayapiṭake karuṇāppadhānā, suttantapiṭake paññākaruṇāppadhānā.	5	
PA_tika-abh01_t:5_3	Teneva ca kāraṇena vinayapiṭakassa saṃvaṇṇanaṃ karontena karuṇāppadhānā bhagavato	5	
PA_tika-abh01_t:5_4	thomanā katā, āgamasaṃvaṇṇanañca karontena ubhayappadhānā, abhidhammadesanā pana	5	
PA_tika-abh01_t:5_5	paññāppadhānāti katvā paññāppadhānameva thomanaṃ karonto “karuṇā viya sattesū”ti	5	
PA_tika-abh01_t:5_6	karuṇaṃ upamābhāvena gahetvā paññāya thometi.	5	
PA_tika-abh01_t:6_0	Tattha karuṇā viyāti nidassanavacanametaṃ, yassa yathā karuṇā sabbesu sattesu pavattittha,	6	
PA_tika-abh01_t:6_1	evaṃ sabbesu ñeyyadhammesu paññāpi pavattitthāti attho. Sattesūti visayanidassanametaṃ.	6	
PA_tika-abh01_t:6_2	Paññāti nidassetabbadhammanidassanaṃ. Yassāti tadadhiṭṭhānapuggalanidassanaṃ. Mahesinoti	6	
PA_tika-abh01_t:6_3	tabbisesanaṃ. Ñeyyadhammesūti paññāvisayanidassanaṃ. Sabbesūti tabbisesanaṃ. Pavattitthāti	6	
PA_tika-abh01_t:6_4	kiriyānidassanaṃ. Yathārucīti vasībhāvanidassanaṃ.	6	
PA_tika-abh01_t:7_0	Tattha kiratīti karuṇā, paradukkhaṃ vikkhipati apanetīti attho. Rūpādīsu sattā visattāti	7	
PA_tika-abh01_t:7_1	sattā. Tassā pana paññattiyā khandhasantāne niruḷhabhāvato nicchandarāgāpi “sattā”ti	7	
PA_tika-abh01_t:7_2	vuccanti. Pajānātīti paññā, yathāsabhāvaṃ pakārehi paṭivijjhatīti attho. Yassāti	7	
