segmentnr	original	analyzed
PA_pli-tv-bu-vb_ss8:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bu-vb_ss8:0.2	Mahāvibhaṅga	▁mahā vibhaṃg a
PA_pli-tv-bu-vb_ss8:0.3	Saṅghādisesakaṇḍa	▁saṃghādises akaṇḍ a
PA_pli-tv-bu-vb_ss8:0.4	8. Duṭṭhadosasikkhāpada	▁ duṭṭh ados asikkhāpad a
PA_pli-tv-bu-vb_ss8:1.1.1	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	▁tena ▁samayena ▁buddho ▁bhagavā ▁rājagah e ▁viharati ▁veḷu vane ▁ka la nd aka ni vā pe
PA_pli-tv-bu-vb_ss8:1.1.2	Tena kho pana samayena āyasmatā dabbena mallaputtena jātiyā sattavassena arahattaṁ sacchikataṁ hoti.	▁tena ▁kho ▁pana ▁samayena ▁ āya s mat ā ▁dabb ena ▁mall a putt ena ▁jāti yā ▁satta vass ena ▁arahattaṃ ▁sacchikat aṃ ▁hoti
PA_pli-tv-bu-vb_ss8:1.1.3	Yaṁ kiñci sāvakena pattabbaṁ sabbaṁ tena anuppattaṁ hoti.	▁yaṃ ▁kiñci ▁ sāvak ena ▁pat tabbaṃ ▁sabbaṃ ▁tena ▁anuppatt aṃ ▁hoti
PA_pli-tv-bu-vb_ss8:1.1.4	Natthi cassa kiñci uttari karaṇīyaṁ, katassa vā paticayo.	▁natthi ▁ca ssa ▁kiñci ▁uttari ▁ karaṇīy aṃ ▁kat assa ▁vā ▁pati ca yo
PA_pli-tv-bu-vb_ss8:1.1.5	Atha kho āyasmato dabbassa mallaputtassa rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi—	▁atha ▁kho ▁āyasmato ▁dabb assa ▁mall a putt assa ▁raho gat assa ▁paṭi sall ī n assa ▁evaṃ ▁cetaso ▁pari vitakk o ▁udapādi
PA_pli-tv-bu-vb_ss8:1.1.6	“mayā kho jātiyā sattavassena arahattaṁ sacchikataṁ.	▁mayā ▁kho ▁jāti yā ▁satta vass ena ▁arahattaṃ ▁sacchikat aṃ
