segmentnr	original	folio	analyzed
PA_atk-s05_15a:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-s05_15a:1	Khuddakanikāye	0	
PA_atk-s05_15a:2	Mahāniddesa-aṭṭhakathā	0	
PA_atk-s05_15a:3	Ganthārambhakathā	0	
PA_atk-s05_15a:4	Avijjālaṅgiṃ ghātento, nandirāgañca mūlato;	0	
PA_atk-s05_15a:5	Bhāventaṭṭhaṅgikaṃ maggaṃ, phusi yo amataṃ padaṃ.	0	
PA_atk-s05_15a:6	Pāpuṇitvā jino bodhiṃ, migadāyaṃ vigāhiya;	0	
PA_atk-s05_15a:7	Dhammacakkaṃ pavattetvā, theraṃ koṇḍaññamādito.	0	
PA_atk-s05_15a:8	Aṭṭhārasannaṃ koṭīnaṃ, bodhesi tāpaso tahiṃ;	0	
PA_atk-s05_15a:9	Vandehaṃ sirasā tañca, sabbasattānamuttamaṃ.	0	
PA_atk-s05_15a:10	Tathā dhammuttamañceva, saṅghañcāpi anuttaraṃ;	1	
PA_atk-s05_15a:11	Saṃkhittena hi yo vuttaṃ, dhammacakkaṃ vibhāgaso.	1	
PA_atk-s05_15a:12	Sāriputto mahāpañño, satthukappo jinatrajo;	1	
PA_atk-s05_15a:13	Dhammacakkaṃ vibhājetvā, mahāniddesamabravi;	1	
PA_atk-s05_15a:14	Pāṭho visiṭṭho niddeso, taṃnāmavisesito ca.	1	
PA_atk-s05_15a:15	Taṃ sāriputtaṃ jinarājaputtaṃ, theraṃ thirānekaguṇādhivāsaṃ;	1	
PA_atk-s05_15a:16	Paññāpabhāvuggatacārukittiṃ, sunīcavuttiñca atho namitvā.	1	
PA_atk-s05_15a:17	Khamādayādiyuttena, yuttamuttādivādinā;	1	
PA_atk-s05_15a:18	Bahussutena therena, devena abhiyācito.	1	
PA_atk-s05_15a:19	Mahāvihāravāsīnaṃ, sajjhāyamhi patiṭṭhito;	1	
PA_atk-s05_15a:20	Gahetabbaṃ gahetvāna, porāṇesu vinicchayaṃ.	2	
PA_atk-s05_15a:21	Avokkamento samayaṃ sakañca, anāmasanto samayaṃ parañca;	2	
PA_atk-s05_15a:22	Pubbopadesaṭṭhakathānayañca, yathānurūpaṃ upasaṃharanto.	2	
PA_atk-s05_15a:23	Ñāṇappabhedāvahanassa tassa, yogīhi nekehi nisevitassa;	2	
PA_atk-s05_15a:24	Atthaṃ apubbaṃ anuvaṇṇayanto, suttañca yuttiñca anukkamento.	2	
PA_atk-s05_15a:25	Ārabhissaṃ samāsena, mahāniddesavaṇṇanaṃ;	2	
PA_atk-s05_15a:26	Saddhammabahumānena, nāttukkaṃsanakamyatā.	2	
PA_atk-s05_15a:27	Vakkhāmahaṃ aṭṭhakathaṃ janassa, hitāya saddhammaciraṭṭhitatthaṃ;	2	
PA_atk-s05_15a:28	Sakkacca saddhammapajotikaṃ taṃ, suṇātha dhāretha ca sādhu santoti.	2	
PA_atk-s05_15a:29_0	Tattha “pāṭho visiṭṭho niddeso, taṃnāmavisesito cā”ti vuttattā duvidho pāṭho – byañjanapāṭho,	29	
PA_atk-s05_15a:29_1	atthapāṭho ca. Tesu byañjanapāṭho akkharapadabyañjanaākāraniruttiniddesavasena chabbidho.	29	
PA_atk-s05_15a:29_2	Atthapāṭho saṅkāsanapakāsanavivaraṇavibhajanauttānīkaraṇapaññattivasena chabbidho.	29	
PA_atk-s05_15a:29_3	Tattha tīsu dvāresu parisuddhapayogabhāvena visuddhakaruṇānaṃ cittena pavattitadesanā	29	
PA_atk-s05_15a:29_4	vācāhi akathitattā adesitattā akkharamiti saññitā, taṃ pārāyanikabrāhmaṇānaṃ manasā	29	
PA_atk-s05_15a:29_5	pucchitapañhānaṃ vasena bhagavatā ratanaghare nisīditvā sammasitapaṭṭhānamahāpakaraṇavasena	29	
PA_atk-s05_15a:29_6	ca akkharaṃ nāmāti gahetabbaṃ.	29	
PA_atk-s05_15a:30_0	Atha vā aparipuṇṇaṃ padaṃ akkharamiti gahetabbaṃ “saṭṭhivassasahassānī”ti evamādīsu	30	
PA_atk-s05_15a:30_1	viya. Ettha hi sakāra nakāra sokārādīni akkharamiti, ekakkharaṃ vā padaṃ akkharamiti	30	
PA_atk-s05_15a:30_2	eke. “Yāyaṃ taṇhā ponobhavikā”ti evamādīsu vibhatyantaṃ atthajotakaṃ akkharapiṇḍaṃ	30	
PA_atk-s05_15a:30_3	padaṃ. “Nāmañca rūpañcā”ti evamādīsu bahuakkharehi yuttaṃ padaṃ nāma. Saṃkhittena	30	
PA_atk-s05_15a:30_4	vuttaṃ padaṃ vibhāveti. Padena abhihitaṃ byañjayati byattaṃ pākaṭaṃ karotīti byañjanaṃ,	30	
PA_atk-s05_15a:30_5	vākyameva. “Cattāro iddhipādā”ti saṅkhepena kathitamatthaṃ. “Katame cattāro? Idha,	30	
PA_atk-s05_15a:30_6	bhikkhave, bhikkhu chandasamādhipadhānasaṅkhārasamannāgataṃ iddhipādaṃ bhāveti. Vīriyacittavīmaṃsasamādhipadhānasaṅkhārasamannāgataṃ	30	
PA_atk-s05_15a:30_7	iddhipādaṃ bhāvetī”tiādīsu pākaṭakaraṇabhāvena byañjanaṃ nāma. Byañjanavibhāgapakāso	30	
PA_atk-s05_15a:30_8	ākāro. “Tattha katamo chando? Yo chando chandikatā kattukamyatā”ti evamādīsu kathitabyañjanaṃ	30	
PA_atk-s05_15a:30_9	anekavidhena vibhāgakaraṇaṃ ākāro nāma. Ākārābhihitassa nibbacanaṃ nirutti. “Phasso,	30	
