segmentnr	original	analyzed
PA_kv_16.8:0.1	Kathāvatthu	kathāvatthu 
PA_kv_16.8:0.2	Mahāpaṇṇāsaka	mahāpaṇṇāsaka 
PA_kv_16.8:0.3	Soḷasamavagga	soḷasama vagga 
PA_kv_16.8:0.4	Rūpaṁvipākotikathā	rūpa vipāka uti kathā 
PA_kv_16.8:1.1	Rūpaṁ vipākoti?	rūpam 
PA_kv_16.8:1.2	Āmantā.	āmantā 
PA_kv_16.8:1.3_0	Rūpaṁ sukhavedaniyaṁ dukkhavedaniyaṁ adukkhamasukhavedaniyaṁ, sukhāya vedanāya sampayuttaṁ,	rūpam sukha vedaniyam dukkha vedaniyam adukkham asukha vedaniya sukhāya vedanāya sampayutta 
PA_kv_16.8:1.3_1	dukkhāya vedanāya sampayuttaṁ, adukkhamasukhāya vedanāya sampayuttaṁ, phassena sampayuttaṁ …pe…	dukkhāya vedanāya sampayutta adukkhamasukhāya vedanāya sampayutta phassena sampayuttam pe 
PA_kv_16.8:1.4	cittena sampayuttaṁ, sārammaṇaṁ, atthi tassa āvaṭṭanā …pe… paṇidhīti?	cittena sampayutta sārammaṇa atthi tassa āvaṭṭanā pe paṇidhi iti 
PA_kv_16.8:1.5	Na hevaṁ vattabbe …pe…	na ha ivam vattabbe pe 
PA_kv_16.8:1.6	nanu na sukhavedaniyaṁ na dukkhavedaniyaṁ …pe…	nanu na sukha vedaniyam na dukkha vedaniyam pe 
PA_kv_16.8:1.7	anārammaṇaṁ, natthi tassa āvaṭṭanā …pe… paṇidhīti?	anārammaṇa natthi tassa āvaṭṭanā pe paṇidhi iti 
PA_kv_16.8:1.8	Āmantā.	āmantā 
PA_kv_16.8:1.9	Hañci na sukhavedaniyaṁ na dukkhavedaniyaṁ …pe…	hañci na sukha vedaniyam na dukkha vedaniyam pe 
PA_kv_16.8:1.10	anārammaṇaṁ, natthi tassa āvaṭṭanā …pe… paṇidhi, no ca vata re vattabbe—	anārammaṇa natthi tassa āvaṭṭanā pe paṇidhi no ca vata re vattabbe 
PA_kv_16.8:1.11	“rūpaṁ vipāko”ti.	rūpam 
PA_kv_16.8:2.1	Phasso vipāko, phasso sukhavedaniyo dukkhavedaniyo …pe…	phassaḥ vipākaḥ phassaḥ sukha vedaniyaḥ dukkha vedaniyaḥ pe 
PA_kv_16.8:2.2	sārammaṇo, atthi tassa āvaṭṭanā …pe… paṇidhīti?	sa ārammaṇaḥ atthi tassa āvaṭṭanā pe paṇidhi iti 
PA_kv_16.8:2.3	Āmantā.	āmantā 
PA_kv_16.8:2.4	Rūpaṁ vipāko, rūpaṁ sukhavedaniyaṁ dukkhavedaniyaṁ …pe…	rūpam vipākaḥ rūpam sukha vedaniyam dukkha vedaniyam pe 
PA_kv_16.8:2.5	sārammaṇaṁ, atthi tassa āvaṭṭanā …pe… paṇidhīti?	sārammaṇa atthi tassa āvaṭṭanā pe paṇidhi iti 
PA_kv_16.8:2.6	Na hevaṁ vattabbe …pe….	na ha ivam vattabbe pe 
PA_kv_16.8:3.1	Rūpaṁ vipāko, rūpaṁ na sukhavedaniyaṁ na dukkhavedaniyaṁ …pe…	rūpam vipākaḥ rūpam na sukha vedaniyam na dukkha vedaniyam pe 
PA_kv_16.8:3.2	anārammaṇaṁ, natthi tassa āvaṭṭanā …pe… paṇidhīti?	anārammaṇa natthi tassa āvaṭṭanā pe paṇidhi iti 
PA_kv_16.8:3.3	Āmantā.	āmantā 
PA_kv_16.8:3.4	Phasso vipāko, phasso na sukhavedaniyo na dukkhavedaniyo …pe…	phassaḥ vipākaḥ phassaḥ na sukha vedaniyaḥ na dukkha vedaniyaḥ pe 
PA_kv_16.8:3.5	anārammaṇo, natthi tassa āvaṭṭanā …pe… paṇidhīti?	anārammaṇaḥ natthi tassa āvaṭṭanā pe paṇidhi iti 
PA_kv_16.8:3.6	Na hevaṁ vattabbe …pe….	na ha ivam vattabbe pe 
PA_kv_16.8:4.1	Na vattabbaṁ—	na vattabba 
PA_kv_16.8:4.2	“rūpaṁ vipāko”ti?	rūpam 
PA_kv_16.8:4.3	Āmantā.	āmantā 
PA_kv_16.8:4.4	Nanu kammassa katattā uppannā cittacetasikā dhammā vipākoti?	nanu kammassa kata ttā uppannā citta cetasikāḥ dhammāḥ vipāko ti 
PA_kv_16.8:4.5	Āmantā.	āmantā 
PA_kv_16.8:4.6	Hañci kammassa katattā uppannā cittacetasikā dhammā vipāko, tena vata re vattabbe—	hañci kammassa kata ttā uppannā citta cetasikāḥ dhammāḥ vipāko tena vata re vattabbe 
PA_kv_16.8:4.7	“kammassa katattā uppannaṁ rūpaṁ vipāko”ti.	kammassa katattā uppannam rūpam vipāko ti 
PA_kv_16.8:4.8	Rūpaṁ vipākotikathā niṭṭhitā.	rūpam vipāka uti kathā niṭṭhitā 
