segmentnr	original	folio	analyzed
PA_mn_66:0.1	Majjhima Nikāya 66	0	
PA_mn_66:0.2	Laṭukikopamasutta	0	
PA_mn_66:1.1	Evaṁ me sutaṁ—	1	
PA_mn_66:1.2	ekaṁ samayaṁ bhagavā aṅguttarāpesu viharati āpaṇaṁ nāma aṅguttarāpānaṁ nigamo.	1	
PA_mn_66:2.1	Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya āpaṇaṁ piṇḍāya pāvisi.	2	
PA_mn_66:2.2	Āpaṇe piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yenaññataro vanasaṇḍo tenupasaṅkami divāvihārāya.	2	
PA_mn_66:2.3	Taṁ vanasaṇḍaṁ ajjhogāhetvā aññatarasmiṁ rukkhamūle divāvihāraṁ nisīdi.	2	
PA_mn_66:3.1	Āyasmāpi kho udāyī pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya āpaṇaṁ piṇḍāya pāvisi.	3	
PA_mn_66:3.2	Āpaṇe piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yena so vanasaṇḍo tenupasaṅkami divāvihārāya.	3	
PA_mn_66:3.3	Taṁ vanasaṇḍaṁ ajjhogāhetvā aññatarasmiṁ rukkhamūle divāvihāraṁ nisīdi.	3	
PA_mn_66:3.4	Atha kho āyasmato udāyissa rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi:	3	
PA_mn_66:4.1	“bahūnaṁ vata no bhagavā dukkhadhammānaṁ apahattā, bahūnaṁ vata no bhagavā sukhadhammānaṁ upahattā;	4	
PA_mn_66:4.2	bahūnaṁ vata no bhagavā akusalānaṁ dhammānaṁ apahattā, bahūnaṁ vata no bhagavā kusalānaṁ dhammānaṁ upahattā”ti.	4	
PA_mn_66:5.1_0	Atha kho āyasmā udāyī sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami;	5	
PA_mn_66:5.1_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā	5	
PA_mn_66:5.1_2	udāyī bhagavantaṁ etadavoca:	5	
PA_mn_66:6.1	“idha mayhaṁ, bhante, rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi:	6	
PA_mn_66:6.2	‘bahūnaṁ vata no bhagavā dukkhadhammānaṁ apahattā, bahūnaṁ vata no bhagavā sukhadhammānaṁ upahattā;	6	
PA_mn_66:6.3	bahūnaṁ vata no bhagavā akusalānaṁ dhammānaṁ apahattā, bahūnaṁ vata no bhagavā kusalānaṁ dhammānaṁ upahattā’ti.	6	
PA_mn_66:6.4	Mayañhi, bhante, pubbe sāyañceva bhuñjāma pāto ca divā ca vikāle.	6	
PA_mn_66:6.5	Ahu kho so, bhante, samayo yaṁ bhagavā bhikkhū āmantesi:	6	
PA_mn_66:6.6	‘iṅgha tumhe, bhikkhave, etaṁ divāvikālabhojanaṁ pajahathā’ti.	6	
PA_mn_66:6.7	Tassa mayhaṁ, bhante, ahudeva aññathattaṁ, ahudeva domanassaṁ:	6	
PA_mn_66:6.8	‘yampi no saddhā gahapatikā divā vikāle paṇītaṁ khādanīyaṁ bhojanīyaṁ denti tassapi no bhagavā pahānamāha, tassapi no sugato paṭinissaggamāhā’ti.	6	
