segmentnr	original	folio	analyzed
PA_mn_87:0.1	Majjhima Nikāya 87	0	
PA_mn_87:0.2	Piyajātikasutta	0	
PA_mn_87:1.1	Evaṁ me sutaṁ—	1	
PA_mn_87:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_87:2.1	Tena kho pana samayena aññatarassa gahapatissa ekaputtako piyo manāpo kālaṅkato hoti.	2	
PA_mn_87:2.2	Tassa kālaṅkiriyāya neva kammantā paṭibhanti na bhattaṁ paṭibhāti.	2	
PA_mn_87:2.3	So āḷāhanaṁ gantvā kandati:	2	
PA_mn_87:2.4	“kahaṁ, ekaputtaka, kahaṁ, ekaputtakā”ti.	2	
PA_mn_87:3.1	Atha kho so gahapati yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho taṁ gahapatiṁ bhagavā etadavoca:	3	
PA_mn_87:3.2	“na kho te, gahapati, sake citte ṭhitassa indriyāni, atthi te indriyānaṁ aññathattan”ti.	3	
PA_mn_87:3.3	“Kiñhi me, bhante, indriyānaṁ nāññathattaṁ bhavissati;	3	
PA_mn_87:3.4	mayhañhi, bhante, ekaputto piyo manāpo kālaṅkato.	3	
PA_mn_87:3.5	Tassa kālaṅkiriyāya neva kammantā paṭibhanti, na bhattaṁ paṭibhāti.	3	
PA_mn_87:3.6	Sohaṁ āḷāhanaṁ gantvā kandāmi:	3	
PA_mn_87:3.7	‘kahaṁ, ekaputtaka, kahaṁ, ekaputtakā’”ti.	3	
PA_mn_87:3.8	“Evametaṁ, gahapati, evametaṁ, gahapati.	3	
PA_mn_87:3.9	Piyajātikā hi, gahapati, sokaparidevadukkhadomanassupāyāsā piyappabhavikā”ti.	3	
PA_mn_87:3.10	“Kassa kho nāmetaṁ, bhante, evaṁ bhavissati:	3	
PA_mn_87:3.11	‘piyajātikā sokaparidevadukkhadomanassupāyāsā piyappabhavikā’ti?	3	
PA_mn_87:3.12	Piyajātikā hi kho, bhante, ānandasomanassā piyappabhavikā”ti.	3	
PA_mn_87:3.13	Atha kho so gahapati bhagavato bhāsitaṁ anabhinanditvā paṭikkositvā uṭṭhāyāsanā pakkāmi.	3	
PA_mn_87:4.1	Tena kho pana samayena sambahulā akkhadhuttā bhagavato avidūre akkhehi dibbanti.	4	
PA_mn_87:4.2	Atha kho so gahapati yena te akkhadhuttā tenupasaṅkami; upasaṅkamitvā akkhadhutte etadavoca:	4	
PA_mn_87:4.3	“idhāhaṁ, bhonto, yena samaṇo gotamo tenupasaṅkamiṁ; upasaṅkamitvā samaṇaṁ gotamaṁ abhivādetvā ekamantaṁ nisīdiṁ. Ekamantaṁ nisinnaṁ kho maṁ, bhonto, samaṇo gotamo etadavoca:	4	
PA_mn_87:4.4	‘na kho te, gahapati, sake citte ṭhitassa indriyāni, atthi te indriyānaṁ aññathattan’ti.	4	
PA_mn_87:4.5	Evaṁ vutte, ahaṁ, bhonto, samaṇaṁ gotamaṁ etadavocaṁ:	4	
PA_mn_87:4.6	‘kiñhi me, bhante, indriyānaṁ nāññathattaṁ bhavissati;	4	
PA_mn_87:4.7	mayhañhi, bhante, ekaputtako piyo manāpo kālaṅkato.	4	
