segmentnr	original	folio	analyzed
PA_ud_8.9:0.1	Udāna 8.9	0	
PA_ud_8.9:0.2	Paṭhamadabbasutta	0	
PA_ud_8.9:1.1	Evaṁ me sutaṁ—	1	
PA_ud_8.9:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_ud_8.9:1.3	Atha kho āyasmā dabbo mallaputto yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi.	1	
PA_ud_8.9:1.4	Ekamantaṁ nisinno kho āyasmā dabbo mallaputto bhagavantaṁ etadavoca:	1	
PA_ud_8.9:1.5	“parinibbānakālo me dāni, sugatā”ti.	1	
PA_ud_8.9:1.6	“Yassadāni tvaṁ, dabba, kālaṁ maññasī”ti.	1	
PA_ud_8.9:2.1_0	Atha kho āyasmā dabbo mallaputto uṭṭhāyāsanā bhagavantaṁ abhivādetvā padakkhiṇaṁ	2	
PA_ud_8.9:2.1_1	katvā vehāsaṁ abbhuggantvā ākāse antalikkhe pallaṅkena nisīditvā tejodhātuṁ samāpajjitvā	2	
PA_ud_8.9:2.1_2	vuṭṭhahitvā parinibbāyi.	2	
PA_ud_8.9:3.1_0	Atha kho āyasmato dabbassa mallaputtassa vehāsaṁ abbhuggantvā ākāse antalikkhe pallaṅkena	3	
PA_ud_8.9:3.1_1	nisīditvā tejodhātuṁ samāpajjitvā vuṭṭhahitvā parinibbutassa sarīrassa jhāyamānassa	3	
PA_ud_8.9:3.1_2	ḍayhamānassa neva chārikā paññāyittha na masi.	3	
PA_ud_8.9:3.2	Seyyathāpi nāma sappissa vā telassa vā jhāyamānassa ḍayhamānassa neva chārikā paññāyati na masi;	3	
PA_ud_8.9:3.3_0	evamevaṁ āyasmato dabbassa mallaputtassa vehāsaṁ abbhuggantvā ākāse antalikkhe pallaṅkena	3	
PA_ud_8.9:3.3_1	nisīditvā tejodhātuṁ samāpajjitvā vuṭṭhahitvā parinibbutassa sarīrassa jhāyamānassa	3	
PA_ud_8.9:3.3_2	ḍayhamānassa neva chārikā paññāyittha na masīti.	3	
PA_ud_8.9:4.1	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	4	
PA_ud_8.9:5.1	“Abhedi kāyo nirodhi saññā,	5	
PA_ud_8.9:5.2	Vedanā sītibhaviṁsu sabbā;	5	
PA_ud_8.9:5.3	Vūpasamiṁsu saṅkhārā,	5	
PA_ud_8.9:5.4	Viññāṇaṁ atthamāgamā”ti.	5	
PA_ud_8.9:5.5	Navamaṁ.	5	
