segmentnr	original	folio	analyzed
PA_bi-vb_np4:0.1	Theravāda Vinaya	0	
PA_bi-vb_np4:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_np4:0.3	Nissaggiyakaṇḍa	0	
PA_bi-vb_np4:0.4	Pattavagga	0	
PA_bi-vb_np4:0.5	4. Aññaviññāpanasikkhāpada	0	
PA_bi-vb_np4:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_np4:1.2	Tena kho pana samayena thullanandā bhikkhunī gilānā hoti.	1	
PA_bi-vb_np4:1.3	Atha kho aññataro upāsako yena thullanandā bhikkhunī tenupasaṅkami; upasaṅkamitvā thullanandaṁ bhikkhuniṁ etadavoca—	1	
PA_bi-vb_np4:1.4	“kiṁ te, ayye, aphāsu, kiṁ āharīyatū”ti?	1	
PA_bi-vb_np4:1.5	“Sappinā me, āvuso, attho”ti.	1	
PA_bi-vb_np4:1.6	Atha kho so upāsako aññatarassa āpaṇikassa gharā kahāpaṇassa sappiṁ āharitvā thullanandāya bhikkhuniyā adāsi.	1	
PA_bi-vb_np4:1.7	Thullanandā bhikkhunī evamāha—	1	
PA_bi-vb_np4:1.8	“na me, āvuso, sappinā attho;	1	
PA_bi-vb_np4:1.9	telena me attho”ti.	1	
PA_bi-vb_np4:1.10	Atha kho so upāsako yena so āpaṇiko tenupasaṅkami; upasaṅkamitvā taṁ āpaṇikaṁ etadavoca—	1	
PA_bi-vb_np4:1.11	“na kirāyyo, ayyāya sappinā attho, telena attho.	1	
PA_bi-vb_np4:1.12	Handa te sappiṁ, telaṁ me dehī”ti.	1	
PA_bi-vb_np4:1.13	“Sace mayaṁ, ayyo, vikkītaṁ bhaṇḍaṁ puna ādiyissāma, kadā amhākaṁ bhaṇḍaṁ vikkāyissati;	1	
PA_bi-vb_np4:1.14	sappissa kayena sappi haṭaṁ, telassa kayaṁ āhara, telaṁ harissasī”ti.	1	
PA_bi-vb_np4:1.15	Atha kho so upāsako ujjhāyati khiyyati vipāceti—	1	
PA_bi-vb_np4:1.16	“kathañhi nāma ayyā thullanandā aññaṁ viññāpetvā aññaṁ viññāpessatī”ti.	1	
PA_bi-vb_np4:1.17	Assosuṁ kho bhikkhuniyo tassa upāsakassa ujjhāyantassa khiyyantassa vipācentassa.	1	
PA_bi-vb_np4:1.18	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti …pe…	1	
PA_bi-vb_np4:1.19	atha kho tā bhikkhuniyo bhikkhūnaṁ etamatthaṁ ārocesuṁ.	1	
PA_bi-vb_np4:1.20	Bhikkhū bhagavato etamatthaṁ ārocesuṁ …pe…	1	
PA_bi-vb_np4:1.21	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī aññaṁ viññāpetvā aññaṁ viññāpetī”ti?	1	
PA_bi-vb_np4:1.22	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_np4:1.23	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_np4:1.24	kathañhi nāma, bhikkhave, thullanandā bhikkhunī aññaṁ viññāpetvā aññaṁ viññāpessati.	1	
PA_bi-vb_np4:1.25	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	1	
