segmentnr	original	folio	analyzed
PA_mn_151:0.1	Majjhima Nikāya 151	0	
PA_mn_151:0.2	Piṇḍapātapārisuddhisutta	0	
PA_mn_151:1.1	Evaṁ me sutaṁ—	1	
PA_mn_151:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_mn_151:1.3_0	Atha kho āyasmā sāriputto sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami;	1	
PA_mn_151:1.3_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho āyasmantaṁ	1	
PA_mn_151:1.3_2	sāriputtaṁ bhagavā etadavoca:	1	
PA_mn_151:2.1	“Vippasannāni kho te, sāriputta, indriyāni, parisuddho chavivaṇṇo pariyodāto.	2	
PA_mn_151:2.2	Katamena kho tvaṁ, sāriputta, vihārena etarahi bahulaṁ viharasī”ti?	2	
PA_mn_151:2.3	“Suññatāvihārena kho ahaṁ, bhante, etarahi bahulaṁ viharāmī”ti.	2	
PA_mn_151:2.4	“Sādhu sādhu, sāriputta.	2	
PA_mn_151:2.5	Mahāpurisavihārena kira tvaṁ, sāriputta, etarahi bahulaṁ viharasi.	2	
PA_mn_151:2.6	Mahāpurisavihāro eso, sāriputta, yadidaṁ—	2	
PA_mn_151:2.7	suññatā.	2	
PA_mn_151:3.1	Tasmātiha, sāriputta, bhikkhu sace ākaṅkheyya:	3	
PA_mn_151:3.2	‘suññatāvihārena bahulaṁ vihareyyan’ti, tena, sāriputta, bhikkhunā iti paṭisañcikkhitabbaṁ:	3	
PA_mn_151:3.3_0	‘yena cāhaṁ maggena gāmaṁ piṇḍāya pāvisiṁ, yasmiñca padese piṇḍāya acariṁ, yena ca	3	
PA_mn_151:3.3_1	maggena gāmato piṇḍāya paṭikkamiṁ, atthi nu kho me tattha cakkhuviññeyyesu rūpesu	3	
PA_mn_151:3.3_2	chando vā rāgo vā doso vā moho vā paṭighaṁ vāpi cetaso’ti?	3	
PA_mn_151:3.4	Sace, sāriputta, bhikkhu paccavekkhamāno evaṁ jānāti:	3	
PA_mn_151:3.5_0	‘yena cāhaṁ maggena gāmaṁ piṇḍāya pāvisiṁ, yasmiñca padese piṇḍāya acariṁ, yena ca	3	
PA_mn_151:3.5_1	maggena gāmato piṇḍāya paṭikkamiṁ, atthi me tattha cakkhuviññeyyesu rūpesu chando	3	
PA_mn_151:3.5_2	vā rāgo vā doso vā moho vā paṭighaṁ vāpi cetaso’ti, tena, sāriputta, bhikkhunā tesaṁyeva	3	
PA_mn_151:3.5_3	pāpakānaṁ akusalānaṁ dhammānaṁ pahānāya vāyamitabbaṁ.	3	
PA_mn_151:3.6	Sace pana, sāriputta, bhikkhu paccavekkhamāno evaṁ jānāti:	3	
PA_mn_151:3.7_0	‘yena cāhaṁ maggena gāmaṁ piṇḍāya pāvisiṁ, yasmiñca padese piṇḍāya acariṁ, yena ca	3	
PA_mn_151:3.7_1	maggena gāmato piṇḍāya paṭikkamiṁ, natthi me tattha cakkhuviññeyyesu rūpesu chando	3	
PA_mn_151:3.7_2	vā rāgo vā doso vā moho vā paṭighaṁ vāpi cetaso’ti, tena, sāriputta, bhikkhunā teneva	3	
PA_mn_151:3.7_3	pītipāmojjena vihātabbaṁ ahorattānusikkhinā kusalesu dhammesu.	3	
PA_mn_151:4-8.1	Puna caparaṁ, sāriputta, bhikkhunā iti paṭisañcikkhitabbaṁ:	4-8	
PA_mn_151:4-8.2	‘yena cāhaṁ maggena gāmaṁ piṇḍāya pāvisiṁ, yasmiñca padese piṇḍāya acariṁ, yena ca maggena gāmato piṇḍāya paṭikkamiṁ, atthi nu kho me tattha sotaviññeyyesu saddesu …pe…	4-8	
PA_mn_151:4-8.3	ghānaviññeyyesu gandhesu …	4-8	
PA_mn_151:4-8.4	jivhāviññeyyesu rasesu …	4-8	
PA_mn_151:4-8.5	kāyaviññeyyesu phoṭṭhabbesu …	4-8	
PA_mn_151:4-8.6	manoviññeyyesu dhammesu chando vā rāgo vā doso vā moho vā paṭighaṁ vāpi cetaso’ti?	4-8	
PA_mn_151:4-8.7	Sace, sāriputta, bhikkhu paccavekkhamāno evaṁ jānāti:	4-8	
PA_mn_151:4-8.8_0	‘yena cāhaṁ maggena gāmaṁ piṇḍāya pāvisiṁ, yasmiñca padese piṇḍāya acariṁ, yena ca	4-8	
PA_mn_151:4-8.8_1	maggena gāmato piṇḍāya paṭikkamiṁ, atthi me tattha manoviññeyyesu dhammesu chando	4-8	
PA_mn_151:4-8.8_2	vā rāgo vā doso vā moho vā paṭighaṁ vāpi cetaso’ti, tena, sāriputta, bhikkhunā tesaṁyeva	4-8	
PA_mn_151:4-8.8_3	pāpakānaṁ akusalānaṁ dhammānaṁ pahānāya vāyamitabbaṁ.	4-8	
PA_mn_151:4-8.9	Sace pana, sāriputta, bhikkhu paccavekkhamāno evaṁ jānāti:	4-8	
PA_mn_151:4-8.10_0	‘yena cāhaṁ maggena gāmaṁ piṇḍāya pāvisiṁ, yasmiñca padese piṇḍāya acariṁ, yena ca	4-8	
PA_mn_151:4-8.10_1	maggena gāmato piṇḍāya paṭikkamiṁ, natthi me tattha manoviññeyyesu dhammesu chando	4-8	
PA_mn_151:4-8.10_2	vā rāgo vā doso vā moho vā paṭighaṁ vāpi cetaso’ti, tena, sāriputta, bhikkhunā teneva	4-8	
PA_mn_151:4-8.10_3	pītipāmojjena vihātabbaṁ ahorattānusikkhinā kusalesu dhammesu.	4-8	
PA_mn_151:9.1	Puna caparaṁ, sāriputta, bhikkhunā iti paṭisañcikkhitabbaṁ:	9	
PA_mn_151:9.2	‘pahīnā nu kho me pañca kāmaguṇā’ti?	9	
PA_mn_151:9.3	Sace, sāriputta, bhikkhu paccavekkhamāno evaṁ jānāti:	9	
PA_mn_151:9.4	‘appahīnā kho me pañca kāmaguṇā’ti, tena, sāriputta, bhikkhunā pañcannaṁ kāmaguṇānaṁ pahānāya vāyamitabbaṁ.	9	
