segmentnr	original	folio	analyzed
PA_mn_146:0.1	Majjhima Nikāya 146	0	
PA_mn_146:0.2	Nandakovādasutta	0	
PA_mn_146:1.1	Evaṁ me sutaṁ—	1	
PA_mn_146:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_146:2.1_0	Atha kho mahāpajāpatigotamī pañcamattehi bhikkhunisatehi saddhiṁ yena bhagavā tenupasaṅkami;	2	
PA_mn_146:2.1_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhitā kho mahāpajāpatigotamī	2	
PA_mn_146:2.1_2	bhagavantaṁ etadavoca:	2	
PA_mn_146:2.2	“ovadatu, bhante, bhagavā bhikkhuniyo;	2	
PA_mn_146:2.3	anusāsatu, bhante, bhagavā bhikkhuniyo;	2	
PA_mn_146:2.4	karotu, bhante, bhagavā bhikkhunīnaṁ dhammiṁ kathan”ti.	2	
PA_mn_146:3.1	Tena kho pana samayena therā bhikkhū bhikkhuniyo ovadanti pariyāyena.	3	
PA_mn_146:3.2	Āyasmā nandako na icchati bhikkhuniyo ovadituṁ pariyāyena.	3	
PA_mn_146:3.3	Atha kho bhagavā āyasmantaṁ ānandaṁ āmantesi:	3	
PA_mn_146:3.4	“kassa nu kho, ānanda, ajja pariyāyo bhikkhuniyo ovadituṁ pariyāyenā”ti?	3	
PA_mn_146:3.5	“Sabbeheva, bhante, kato pariyāyo bhikkhuniyo ovadituṁ pariyāyena.	3	
PA_mn_146:3.6	Ayaṁ, bhante, āyasmā nandako na icchati bhikkhuniyo ovadituṁ pariyāyenā”ti.	3	
PA_mn_146:4.1	Atha kho bhagavā āyasmantaṁ nandakaṁ āmantesi:	4	
PA_mn_146:4.2	“ovada, nandaka, bhikkhuniyo;	4	
PA_mn_146:4.3	anusāsa, nandaka, bhikkhuniyo;	4	
PA_mn_146:4.4	karohi tvaṁ, brāhmaṇa, bhikkhunīnaṁ dhammiṁ kathan”ti.	4	
PA_mn_146:4.5	“Evaṁ, bhante”ti kho āyasmā nandako bhagavato paṭissutvā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya sāvatthiṁ piṇḍāya pāvisi.	4	
PA_mn_146:4.6	Sāvatthiyaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto attadutiyo yena rājakārāmo tenupasaṅkami.	4	
PA_mn_146:4.7	Addasaṁsu kho tā bhikkhuniyo āyasmantaṁ nandakaṁ dūratova āgacchantaṁ.	4	
PA_mn_146:4.8	Disvāna āsanaṁ paññāpesuṁ, udakañca pādānaṁ upaṭṭhapesuṁ.	4	
PA_mn_146:4.9	Nisīdi kho āyasmā nandako paññatte āsane.	4	
PA_mn_146:4.10	Nisajja pāde pakkhālesi.	4	
PA_mn_146:4.11	Tāpi kho bhikkhuniyo āyasmantaṁ nandakaṁ abhivādetvā ekamantaṁ nisīdiṁsu.	4	
PA_mn_146:4.12	Ekamantaṁ nisinnā kho tā bhikkhuniyo āyasmā nandako etadavoca:	4	
PA_mn_146:5.1	“paṭipucchakathā kho, bhaginiyo, bhavissati.	5	
PA_mn_146:5.2	Tattha ājānantīhi: ‘ājānāmā’ tissa vacanīyaṁ, na ājānantīhi: ‘na ājānāmā’ tissa vacanīyaṁ.	5	
PA_mn_146:5.3	Yassā vā panassa kaṅkhā vā vimati vā ahameva tattha paṭipucchitabbo:	5	
PA_mn_146:5.4	‘idaṁ, bhante, kathaṁ; imassa kvattho’”ti?	5	
PA_mn_146:5.5	“Ettakenapi mayaṁ, bhante, ayyassa nandakassa attamanā abhiraddhā yaṁ no ayyo nandako pavāretī”ti.	5	
