segmentnr	original	folio	analyzed
PA_mn_143:0.1	Majjhima Nikāya 143	0	
PA_mn_143:0.2	Anāthapiṇḍikovādasutta	0	
PA_mn_143:1.1	Evaṁ me sutaṁ—	1	
PA_mn_143:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_143:2.1	Tena kho pana samayena anāthapiṇḍiko gahapati ābādhiko hoti dukkhito bāḷhagilāno.	2	
PA_mn_143:2.2	Atha kho anāthapiṇḍiko gahapati aññataraṁ purisaṁ āmantesi:	2	
PA_mn_143:2.3	“ehi tvaṁ, ambho purisa, yena bhagavā tenupasaṅkama; upasaṅkamitvā mama vacanena bhagavato pāde sirasā vandāhi:	2	
PA_mn_143:2.4	‘anāthapiṇḍiko, bhante, gahapati ābādhiko dukkhito bāḷhagilāno.	2	
PA_mn_143:2.5	So bhagavato pāde sirasā vandatī’ti.	2	
PA_mn_143:2.6	Yena cāyasmā sāriputto tenupasaṅkama; upasaṅkamitvā mama vacanena āyasmato sāriputtassa pāde sirasā vandāhi:	2	
PA_mn_143:2.7	‘anāthapiṇḍiko, bhante, gahapati ābādhiko dukkhito bāḷhagilāno.	2	
PA_mn_143:2.8	So āyasmato sāriputtassa pāde sirasā vandatī’ti.	2	
PA_mn_143:2.9	Evañca vadehi:	2	
PA_mn_143:2.10	‘sādhu kira, bhante, āyasmā sāriputto yena anāthapiṇḍikassa gahapatissa nivesanaṁ tenupasaṅkamatu anukampaṁ upādāyā’”ti.	2	
PA_mn_143:2.11_0	“Evaṁ, bhante”ti kho so puriso anāthapiṇḍikassa gahapatissa paṭissutvā yena bhagavā	2	
PA_mn_143:2.11_1	tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ	2	
PA_mn_143:2.11_2	nisinno kho so puriso bhagavantaṁ etadavoca:	2	
PA_mn_143:2.12	“anāthapiṇḍiko, bhante, gahapati ābādhiko dukkhito bāḷhagilāno.	2	
PA_mn_143:2.13	So bhagavato pāde sirasā vandatī”ti.	2	
PA_mn_143:2.14	Yena cāyasmā sāriputto tenupasaṅkami; upasaṅkamitvā āyasmantaṁ sāriputtaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho so puriso āyasmantaṁ sāriputtaṁ etadavoca:	2	
PA_mn_143:2.15	“anāthapiṇḍiko, bhante, gahapati ābādhiko dukkhito bāḷhagilāno.	2	
PA_mn_143:2.16	So āyasmato sāriputtassa pāde sirasā vandati;	2	
PA_mn_143:2.17	evañca vadeti:	2	
PA_mn_143:2.18	‘sādhu kira, bhante, āyasmā sāriputto yena anāthapiṇḍikassa gahapatissa nivesanaṁ tenupasaṅkamatu anukampaṁ upādāyā’”ti.	2	
PA_mn_143:2.19	Adhivāsesi kho āyasmā sāriputto tuṇhībhāvena.	2	
PA_mn_143:3.1_0	Atha kho āyasmā sāriputto nivāsetvā pattacīvaramādāya āyasmatā ānandena pacchāsamaṇena	3	
PA_mn_143:3.1_1	yena anāthapiṇḍikassa gahapatissa nivesanaṁ tenupasaṅkami; upasaṅkamitvā paññatte	3	
PA_mn_143:3.1_2	āsane nisīdi. Nisajja kho āyasmā sāriputto anāthapiṇḍikaṁ gahapatiṁ etadavoca:	3	
PA_mn_143:3.2	“kacci te, gahapati, khamanīyaṁ, kacci yāpanīyaṁ? Kacci te dukkhā vedanā paṭikkamanti, no abhikkamanti; paṭikkamosānaṁ paññāyati, no abhikkamo”ti?	3	
PA_mn_143:4.1	“Na me, bhante sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	4	
PA_mn_143:4.2	Seyyathāpi, bhante sāriputta, balavā puriso tiṇhena sikharena muddhani abhimattheyya; evameva kho me, bhante sāriputta, adhimattā vātā muddhani ūhananti.	4	
PA_mn_143:4.3	Na me, bhante sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	4	
PA_mn_143:4.4	Seyyathāpi, bhante sāriputta, balavā puriso daḷhena varattakhaṇḍena sīse sīsaveṭhaṁ dadeyya; evameva kho me, bhante sāriputta, adhimattā sīse sīsavedanā.	4	
PA_mn_143:4.5	Na me, bhante sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	4	
PA_mn_143:4.6_0	Seyyathāpi, bhante sāriputta, dakkho goghātako vā goghātakantevāsī vā tiṇhena govikantanena	4	
PA_mn_143:4.6_1	kucchiṁ parikanteyya; evameva kho me, bhante sāriputta, adhimattā vātā kucchiṁ parikantanti.	4	
PA_mn_143:4.7	Na me, bhante sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo.	4	
PA_mn_143:4.8_0	Seyyathāpi, bhante sāriputta, dve balavanto purisā dubbalataraṁ purisaṁ nānābāhāsu	4	
PA_mn_143:4.8_1	gahetvā aṅgārakāsuyā santāpeyyuṁ, samparitāpeyyuṁ; evameva kho me, bhante sāriputta,	4	
PA_mn_143:4.8_2	adhimatto kāyasmiṁ ḍāho.	4	
PA_mn_143:4.9	Na me, bhante sāriputta, khamanīyaṁ na yāpanīyaṁ. Bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamanti; abhikkamosānaṁ paññāyati, no paṭikkamo”ti.	4	
PA_mn_143:5.1	“Tasmātiha te, gahapati, evaṁ sikkhitabbaṁ:	5	
PA_mn_143:5.2	‘na cakkhuṁ upādiyissāmi, na ca me cakkhunissitaṁ viññāṇaṁ bhavissatī’ti.	5	
PA_mn_143:5.3	Evañhi te, gahapati, sikkhitabbaṁ.	5	
PA_mn_143:5.4	Tasmātiha te, gahapati, evaṁ sikkhitabbaṁ:	5	
PA_mn_143:5.5	‘na sotaṁ upādiyissāmi, na ca me sotanissitaṁ viññāṇaṁ bhavissatī’ti.	5	
PA_mn_143:5.6	Evañhi te, gahapati, sikkhitabbaṁ.	5	
PA_mn_143:5.7	Tasmātiha te, gahapati, evaṁ sikkhitabbaṁ:	5	
PA_mn_143:5.8	‘na ghānaṁ upādiyissāmi, na ca me ghānanissitaṁ viññāṇaṁ bhavissatī’ti.	5	
PA_mn_143:5.9	Evañhi te, gahapati, sikkhitabbaṁ.	5	
PA_mn_143:5.10	Tasmātiha te, gahapati, evaṁ sikkhitabbaṁ:	5	
PA_mn_143:5.11	‘na jivhaṁ upādiyissāmi, na ca me jivhānissitaṁ viññāṇaṁ bhavissatī’ti.	5	
PA_mn_143:5.12	Evañhi te, gahapati, sikkhitabbaṁ.	5	
PA_mn_143:5.13	Tasmātiha te, gahapati, evaṁ sikkhitabbaṁ:	5	
PA_mn_143:5.14	‘na kāyaṁ upādiyissāmi, na ca me kāyanissitaṁ viññāṇaṁ bhavissatī’ti.	5	
PA_mn_143:5.15	Evañhi te, gahapati, sikkhitabbaṁ.	5	
