segmentnr	original	folio	analyzed
PA_mn_6:0.1	Majjhima Nikāya 6	0	
PA_mn_6:0.2	Ākaṅkheyyasutta	0	
PA_mn_6:1.1	Evaṁ me sutaṁ—	1	
PA_mn_6:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_6:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_6:1.4	“bhikkhavo”ti.	1	
PA_mn_6:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_6:1.6	Bhagavā etadavoca:	1	
PA_mn_6:2.1	“Sampannasīlā, bhikkhave, viharatha sampannapātimokkhā; pātimokkhasaṁvarasaṁvutā viharatha ācāragocarasampannā aṇumattesu vajjesu bhayadassāvino; samādāya sikkhatha sikkhāpadesu.	2	
PA_mn_6:3.1_0	Ākaṅkheyya ce, bhikkhave, bhikkhu: ‘sabrahmacārīnaṁ piyo ca assaṁ manāpo ca garu	3	
PA_mn_6:3.1_1	ca bhāvanīyo cā’ti, sīlesvevassa paripūrakārī ajjhattaṁ cetosamathamanuyutto anirākatajjhāno	3	
PA_mn_6:3.1_2	vipassanāya samannāgato brūhetā suññāgārānaṁ.	3	
PA_mn_6:4.1_0	Ākaṅkheyya ce, bhikkhave, bhikkhu: ‘lābhī assaṁ cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārānan’ti,	4	
PA_mn_6:4.1_1	sīlesvevassa paripūrakārī ajjhattaṁ cetosamathamanuyutto anirākatajjhāno vipassanāya	4	
PA_mn_6:4.1_2	samannāgato brūhetā suññāgārānaṁ.	4	
PA_mn_6:5.1_0	Ākaṅkheyya ce, bhikkhave, bhikkhu: ‘yesāhaṁ cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhāraṁ	5	
PA_mn_6:5.1_1	paribhuñjāmi tesaṁ te kārā mahapphalā assu mahānisaṁsā’ti, sīlesvevassa paripūrakārī	5	
PA_mn_6:5.1_2	ajjhattaṁ cetosamathamanuyutto anirākatajjhāno vipassanāya samannāgato brūhetā suññāgārānaṁ.	5	
PA_mn_6:6.1_0	Ākaṅkheyya ce, bhikkhave, bhikkhu: ‘ye maṁ ñātī sālohitā petā kālaṅkatā pasannacittā	6	
PA_mn_6:6.1_1	anussaranti tesaṁ taṁ mahapphalaṁ assa mahānisaṁsan’ti, sīlesvevassa paripūrakārī	6	
