segmentnr	original	folio	analyzed
PA_kp_2:0.1	Khuddakapāṭha 2	0	
PA_kp_2:0.2	Dasasikkhāpada	0	
PA_kp_2:1.1	Pāṇātipātā veramaṇisikkhāpadaṁ samādiyāmi.	1	
PA_kp_2:2.1	Adinnādānā veramaṇisikkhāpadaṁ samādiyāmi.	2	
PA_kp_2:3.1	Abrahmacariyā veramaṇisikkhāpadaṁ samādiyāmi.	3	
PA_kp_2:4.1	Musāvādā veramaṇisikkhāpadaṁ samādiyāmi.	4	
PA_kp_2:5.1	Surāmerayamajjapamādaṭṭhānā veramaṇisikkhāpadaṁ samādiyāmi.	5	
PA_kp_2:6.1	Vikālabhojanā veramaṇisikkhāpadaṁ samādiyāmi.	6	
PA_kp_2:7.1	Naccagītavāditavisūkadassanā veramaṇisikkhāpadaṁ samādiyāmi.	7	
PA_kp_2:8.1	Mālāgandhavilepanadhāraṇamaṇḍanavibhūsanaṭṭhānā veramaṇisikkhāpadaṁ samādiyāmi.	8	
PA_kp_2:9.1	Uccāsayanamahāsayanā veramaṇisikkhāpadaṁ samādiyāmi.	9	
PA_kp_2:10.1	Jātarūparajatapaṭiggahaṇā veramaṇisikkhāpadaṁ samādiyāmi.	10	
PA_kp_2:11.1	Dasasikkhāpadaṁ.	11	
