segmentnr	original	folio	analyzed
PA_kd_21:0.1	Theravāda Vinayapiṭaka	0	
PA_kd_21:0.2	Cūḷavagga	0	
PA_kd_21:0.3	21. Pañcasatikakkhandhaka	0	
PA_kd_21:0.4	1. Saṅgītinidāna	0	
PA_kd_21:1.1.1	Atha kho āyasmā mahākassapo bhikkhū āmantesi—	1	
PA_kd_21:1.1.2	“ekamidāhaṁ, āvuso, samayaṁ pāvāya kusināraṁ addhānamaggappaṭipanno mahatā bhikkhusaṅghena saddhiṁ pañcamattehi bhikkhusatehi.	1	
PA_kd_21:1.1.3	Atha khvāhaṁ, āvuso, maggā okkamma aññatarasmiṁ rukkhamūle nisīdiṁ.	1	
PA_kd_21:1.1.4	Tena kho pana samayena aññataro ājīvako kusinārāya mandāravapupphaṁ gahetvā pāvaṁ addhānamaggappaṭipanno hoti.	1	
PA_kd_21:1.1.5	Addasaṁ kho ahaṁ, āvuso, taṁ ājīvakaṁ dūratova āgacchantaṁ.	1	
PA_kd_21:1.1.6	Disvāna taṁ ājīvakaṁ etadavocaṁ—	1	
PA_kd_21:1.1.7	‘apāvuso, amhākaṁ satthāraṁ jānāsī’ti?	1	
PA_kd_21:1.1.8	‘Āmāvuso, jānāmi.	1	
PA_kd_21:1.1.9	Ajja sattāhaparinibbuto samaṇo gotamo.	1	
PA_kd_21:1.1.10	Tato me idaṁ mandāravapupphaṁ gahitan’ti.	1	
PA_kd_21:1.1.11	Tatrāvuso, ye te bhikkhū avītarāgā appekacce bāhā paggayha kandanti, chinnapātaṁ papatanti, āvaṭṭanti, vivaṭṭanti—	1	
PA_kd_21:1.1.12	atikhippaṁ bhagavā parinibbuto, atikhippaṁ sugato parinibbuto, atikhippaṁ cakkhuṁ loke antarahitanti.	1	
PA_kd_21:1.1.13	Ye pana te bhikkhū vītarāgā te satā sampajānā adhivāsenti—	1	
PA_kd_21:1.1.14	aniccā saṅkhārā, taṁ kutettha labbhāti.	1	
PA_kd_21:1.1.15	Atha khvāhaṁ, āvuso, te bhikkhū etadavocaṁ—	1	
PA_kd_21:1.1.16	‘alaṁ, āvuso, mā socittha;	1	
PA_kd_21:1.1.17	mā paridevittha.	1	
PA_kd_21:1.1.18	Nanvetaṁ, āvuso, bhagavatā paṭikacceva akkhātaṁ—	1	
PA_kd_21:1.1.19	sabbeheva piyehi manāpehi nānābhāvo vinābhāvo aññathābhāvo.	1	
PA_kd_21:1.1.20	Taṁ kutettha āvuso labbhā, yaṁ taṁ jātaṁ bhūtaṁ saṅkhataṁ palokadhammaṁ, taṁ vata mā palujjīti—	1	
PA_kd_21:1.1.21	netaṁ ṭhānaṁ vijjatī’ti.	1	
PA_kd_21:1.1.22	Tena kho panāvuso, samayena subhaddo nāma vuḍḍhapabbajito tassaṁ parisāyaṁ nisinno hoti.	1	
PA_kd_21:1.1.23	Atha kho, āvuso, subhaddo vuḍḍhapabbajito te bhikkhū etadavoca—	1	
PA_kd_21:1.1.24	‘alaṁ, āvuso, mā socittha;	1	
PA_kd_21:1.1.25	mā paridevittha.	1	
PA_kd_21:1.1.26	Sumuttā mayaṁ tena mahāsamaṇena;	1	
PA_kd_21:1.1.27	upaddutā ca mayaṁ homa—	1	
PA_kd_21:1.1.28	idaṁ vo kappati, idaṁ vo na kappatīti.	1	
PA_kd_21:1.1.29	Idāni pana mayaṁ yaṁ icchissāma taṁ karissāma, yaṁ na icchissāma na taṁ karissāmā’ti.	1	
PA_kd_21:1.1.30	Handa mayaṁ, āvuso, dhammañca vinayañca saṅgāyāma.	1	
PA_kd_21:1.1.31	Pure adhammo dippati, dhammo paṭibāhiyyati;	1	
PA_kd_21:1.1.32	pure avinayo dippati vinayo paṭibāhiyyati;	1	
PA_kd_21:1.1.33	pure adhammavādino balavanto honti, dhammavādino dubbalā honti;	1	
PA_kd_21:1.1.34	pure avinayavādino balavanto honti, vinayavādino dubbalā hontī”ti.	1	
PA_kd_21:1.2.1	“Tena hi, bhante, thero bhikkhū uccinatū”ti.	1	
PA_kd_21:1.2.2	Atha kho āyasmā mahākassapo ekenūnapañcaarahantasatāni uccini.	1	
PA_kd_21:1.2.3	Bhikkhū āyasmantaṁ mahākassapaṁ etadavocuṁ—	1	
PA_kd_21:1.2.4	“ayaṁ, bhante, āyasmā ānando kiñcāpi sekkho, abhabbo chandā dosā mohā bhayā agatiṁ gantuṁ.	1	
PA_kd_21:1.2.5	Bahu ca anena bhagavato santike dhammo ca vinayo ca pariyatto.	1	
PA_kd_21:1.2.6	Tena hi, bhante, thero āyasmantampi ānandaṁ uccinatū”ti.	1	
PA_kd_21:1.2.7	Atha kho āyasmā mahākassapo āyasmantampi ānandaṁ uccini.	1	
PA_kd_21:1.3.1	Atha kho therānaṁ bhikkhūnaṁ etadahosi—	1	
PA_kd_21:1.3.2	“kattha nu kho mayaṁ dhammañca vinayañca saṅgāyeyyāmā”ti?	1	
PA_kd_21:1.3.3	Atha kho therānaṁ bhikkhūnaṁ etadahosi—	1	
PA_kd_21:1.3.4	“rājagahaṁ kho mahāgocaraṁ pahūtasenāsanaṁ, yannūna mayaṁ rājagahe vassaṁ vasantā dhammañca vinayañca saṅgāyeyyāma.	1	
PA_kd_21:1.3.5	Na aññe bhikkhū rājagahe vassaṁ upagaccheyyun”ti.	1	
PA_kd_21:1.4.1	Atha kho āyasmā mahākassapo saṅghaṁ ñāpesi—	1	
PA_kd_21:1.4.2	“Suṇātu me, āvuso, saṅgho.	1	
PA_kd_21:1.4.3	Yadi saṅghassa pattakallaṁ, saṅgho imāni pañca bhikkhusatāni sammanneyya—	1	
PA_kd_21:1.4.4	rājagahe vassaṁ vasantāni dhammañca vinayañca saṅgāyituṁ, na aññehi bhikkhūhi rājagahe vassaṁ vasitabbanti.	1	
PA_kd_21:1.4.5	Esā ñatti.	1	
PA_kd_21:1.4.6	Suṇātu me, āvuso, saṅgho.	1	
PA_kd_21:1.4.7	Imāni pañca bhikkhusatāni sammannati—	1	
PA_kd_21:1.4.8	rājagahe vassaṁ vasantāni dhammañca vinayañca saṅgāyituṁ, na aññehi bhikkhūhi rājagahe vassaṁ vasitabbanti.	1	
PA_kd_21:1.4.9	Yassāyasmato khamati imesaṁ pañcannaṁ bhikkhusatānaṁ sammuti—	1	
PA_kd_21:1.4.10	rājagahe vassaṁ vasantānaṁ dhammañca vinayañca saṅgāyituṁ, na aññehi bhikkhūhi rājagahe vassaṁ vasitabbanti—	1	
PA_kd_21:1.4.11	so tuṇhassa;	1	
PA_kd_21:1.4.12	yassa nakkhamati, so bhāseyya.	1	
PA_kd_21:1.4.13	Sammatāni saṅghena imāni pañca bhikkhusatāni rājagahe vassaṁ vasantāni dhammañca vinayañca saṅgāyituṁ, na aññehi bhikkhūhi rājagahe vassaṁ vasitabbanti.	1	
PA_kd_21:1.4.14	Khamati saṅghassa, tasmā tuṇhī, evametaṁ dhārayāmī”ti.	1	
PA_kd_21:1.5.1	Atha kho therā bhikkhū rājagahaṁ agamaṁsu dhammañca vinayañca saṅgāyituṁ.	1	
PA_kd_21:1.5.2	Atha kho therānaṁ bhikkhūnaṁ etadahosi—	1	
PA_kd_21:1.5.3	“bhagavatā kho, āvuso, khaṇḍaphullapaṭisaṅkharaṇaṁ vaṇṇitaṁ.	1	
PA_kd_21:1.5.4	Handa mayaṁ, āvuso, paṭhamaṁ māsaṁ khaṇḍaphullaṁ paṭisaṅkharoma;	1	
PA_kd_21:1.5.5	majjhimaṁ māsaṁ sannipatitvā dhammañca vinayañca saṅgāyissāmā”ti.	1	
PA_kd_21:1.5.6	Atha kho therā bhikkhū paṭhamaṁ māsaṁ khaṇḍaphullaṁ paṭisaṅkhariṁsu.	1	
PA_kd_21:1.6.1	Atha kho āyasmā ānando—	1	
PA_kd_21:1.6.2	“sve sannipāto na kho metaṁ patirūpaṁ, yohaṁ sekkho samāno sannipātaṁ gaccheyyan”ti—	1	
PA_kd_21:1.6.3	bahudeva rattiṁ kāyagatāya satiyā vītināmetvā rattiyā paccūsasamayaṁ “nipajjissāmī”ti kāyaṁ āvajjesi.	1	
PA_kd_21:1.6.4	Appattañca sīsaṁ bibbohanaṁ, bhūmito ca pādā muttā.	1	
PA_kd_21:1.6.5	Etasmiṁ antare anupādāya āsavehi cittaṁ vimucci.	1	
PA_kd_21:1.6.6	Atha kho āyasmā ānando arahā samāno sannipātaṁ agamāsi.	1	
PA_kd_21:1.7.1	Atha kho āyasmā mahākassapo saṅghaṁ ñāpesi—	1	
PA_kd_21:1.7.2	“Suṇātu me, āvuso, saṅgho.	1	
PA_kd_21:1.7.3	Yadi saṅghassa pattakallaṁ, ahaṁ upāliṁ vinayaṁ puccheyyan”ti.	1	
PA_kd_21:1.7.4	Āyasmā upāli saṅghaṁ ñāpesi—	1	
PA_kd_21:1.7.5	“Suṇātu me, bhante, saṅgho.	1	
PA_kd_21:1.7.6	Yadi saṅghassa pattakallaṁ, ahaṁ āyasmatā mahākassapena vinayaṁ puṭṭho vissajjeyyan”ti.	1	
PA_kd_21:1.7.7	Atha kho āyasmā mahākassapo āyasmantaṁ upāliṁ etadavoca—	1	
PA_kd_21:1.7.8	“paṭhamaṁ, āvuso upāli, pārājikaṁ kattha paññattan”ti?	1	
PA_kd_21:1.7.9	“Vesāliyaṁ, bhante”ti.	1	
PA_kd_21:1.7.10	“Kaṁ ārabbhā”ti?	1	
PA_kd_21:1.7.11	“Sudinnaṁ kalandaputtaṁ ārabbhā”ti.	1	
PA_kd_21:1.7.12	“Kismiṁ vatthusmin”ti?	1	
PA_kd_21:1.7.13	“Methunadhamme”ti.	1	
PA_kd_21:1.7.14_0	Atha kho āyasmā mahākassapo āyasmantaṁ upāliṁ paṭhamassa pārājikassa vatthumpi pucchi,	1	
PA_kd_21:1.7.14_1	nidānampi pucchi, puggalampi pucchi, paññattimpi pucchi, anupaññattimpi pucchi, āpattimpi	1	
PA_kd_21:1.7.14_2	pucchi, anāpattimpi pucchi.	1	
PA_kd_21:1.7.15	“Dutiyaṁ panāvuso upāli, pārājikaṁ kattha paññattan”ti?	1	
PA_kd_21:1.7.16	“Rājagahe, bhante”ti.	1	
PA_kd_21:1.7.17	“Kaṁ ārabbhā”ti?	1	
PA_kd_21:1.7.18	“Dhaniyaṁ kumbhakāraputtaṁ ārabbhā”ti.	1	
PA_kd_21:1.7.19	“Kismiṁ vatthusmin”ti?	1	
PA_kd_21:1.7.20	“Adinnādāne”ti.	1	
PA_kd_21:1.7.21_0	Atha kho āyasmā mahākassapo āyasmantaṁ upāliṁ dutiyassa pārājikassa vatthumpi pucchi,	1	
PA_kd_21:1.7.21_1	nidānampi pucchi, puggalampi pucchi, paññattimpi pucchi, anupaññattimpi pucchi, āpattimpi	1	
PA_kd_21:1.7.21_2	pucchi, anāpattimpi pucchi.	1	
PA_kd_21:1.7.22	“Tatiyaṁ panāvuso upāli, pārājikaṁ kattha paññattan”ti?	1	
PA_kd_21:1.7.23	“Vesāliyaṁ, bhante”ti.	1	
PA_kd_21:1.7.24	“Kaṁ ārabbhā”ti?	1	
PA_kd_21:1.7.25	“Sambahule bhikkhū ārabbhā”ti.	1	
PA_kd_21:1.7.26	“Kismiṁ vatthusmin”ti?	1	
PA_kd_21:1.7.27	“Manussaviggahe”ti.	1	
PA_kd_21:1.7.28_0	Atha kho āyasmā mahākassapo āyasmantaṁ upāliṁ tatiyassa pārājikassa vatthumpi pucchi,	1	
