segmentnr	original	folio	analyzed
PA_mn_26:0.1	Majjhima Nikāya 26	0	
PA_mn_26:0.2	Pāsarāsisutta	0	
PA_mn_26:1.1	Evaṁ me sutaṁ—	1	
PA_mn_26:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_26:2.1	Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya sāvatthiṁ piṇḍāya pāvisi.	2	
PA_mn_26:2.2	Atha kho sambahulā bhikkhū yenāyasmā ānando tenupasaṅkamiṁsu; upasaṅkamitvā āyasmantaṁ ānandaṁ etadavocuṁ:	2	
PA_mn_26:2.3	“cirassutā no, āvuso ānanda, bhagavato sammukhā dhammī kathā.	2	
PA_mn_26:2.4	Sādhu mayaṁ, āvuso ānanda, labheyyāma bhagavato sammukhā dhammiṁ kathaṁ savanāyā”ti.	2	
PA_mn_26:2.5	“Tena hāyasmanto yena rammakassa brāhmaṇassa assamo tenupasaṅkamatha;	2	
PA_mn_26:2.6	appeva nāma labheyyātha bhagavato sammukhā dhammiṁ kathaṁ savanāyā”ti.	2	
PA_mn_26:2.7	“Evamāvuso”ti kho te bhikkhū āyasmato ānandassa paccassosuṁ.	2	
PA_mn_26:3.1	Atha kho bhagavā sāvatthiyaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto āyasmantaṁ ānandaṁ āmantesi:	3	
PA_mn_26:3.2	“āyāmānanda, yena pubbārāmo migāramātupāsādo tenupasaṅkamissāma divāvihārāyā”ti.	3	
PA_mn_26:3.3	“Evaṁ, bhante”ti kho āyasmā ānando bhagavato paccassosi.	3	
PA_mn_26:3.4	Atha kho bhagavā āyasmatā ānandena saddhiṁ yena pubbārāmo migāramātupāsādo tenupasaṅkami divāvihārāya.	3	
PA_mn_26:3.5	Atha kho bhagavā sāyanhasamayaṁ paṭisallānā vuṭṭhito āyasmantaṁ ānandaṁ āmantesi:	3	
PA_mn_26:3.6	“āyāmānanda, yena pubbakoṭṭhako tenupasaṅkamissāma gattāni parisiñcitun”ti.	3	
PA_mn_26:3.7	“Evaṁ, bhante”ti kho āyasmā ānando bhagavato paccassosi.	3	
PA_mn_26:3.8	Atha kho bhagavā āyasmatā ānandena saddhiṁ yena pubbakoṭṭhako tenupasaṅkami gattāni parisiñcituṁ.	3	
PA_mn_26:3.9	Pubbakoṭṭhake gattāni parisiñcitvā paccuttaritvā ekacīvaro aṭṭhāsi gattāni pubbāpayamāno.	3	
PA_mn_26:3.10	Atha kho āyasmā ānando bhagavantaṁ etadavoca:	3	
PA_mn_26:3.11	“ayaṁ, bhante, rammakassa brāhmaṇassa assamo avidūre.	3	
PA_mn_26:3.12	Ramaṇīyo, bhante, rammakassa brāhmaṇassa assamo;	3	
PA_mn_26:3.13	pāsādiko, bhante, rammakassa brāhmaṇassa assamo.	3	
PA_mn_26:3.14	Sādhu, bhante, bhagavā yena rammakassa brāhmaṇassa assamo tenupasaṅkamatu anukampaṁ upādāyā”ti.	3	
PA_mn_26:3.15	Adhivāsesi bhagavā tuṇhībhāvena.	3	
PA_mn_26:4.1	Atha kho bhagavā yena rammakassa brāhmaṇassa assamo tenupasaṅkami.	4	
PA_mn_26:4.2	Tena kho pana samayena sambahulā bhikkhū rammakassa brāhmaṇassa assame dhammiyā kathāya sannisinnā honti.	4	
PA_mn_26:4.3	Atha kho bhagavā bahidvārakoṭṭhake aṭṭhāsi kathāpariyosānaṁ āgamayamāno.	4	
PA_mn_26:4.4	Atha kho bhagavā kathāpariyosānaṁ viditvā ukkāsitvā aggaḷaṁ ākoṭesi.	4	
PA_mn_26:4.5	Vivariṁsu kho te bhikkhū bhagavato dvāraṁ.	4	
PA_mn_26:4.6	Atha kho bhagavā rammakassa brāhmaṇassa assamaṁ pavisitvā paññatte āsane nisīdi.	4	
PA_mn_26:4.7	Nisajja kho bhagavā bhikkhū āmantesi:	4	
PA_mn_26:4.8	“kāya nuttha, bhikkhave, etarahi kathāya sannisinnā? Kā ca pana vo antarākathā vippakatā”ti?	4	
PA_mn_26:4.9	“Bhagavantameva kho no, bhante, ārabbha dhammī kathā vippakatā, atha bhagavā anuppatto”ti.	4	
PA_mn_26:4.10	“Sādhu, bhikkhave.	4	
PA_mn_26:4.11	Etaṁ kho, bhikkhave, tumhākaṁ patirūpaṁ kulaputtānaṁ saddhā agārasmā anagāriyaṁ pabbajitānaṁ yaṁ tumhe dhammiyā kathāya sannisīdeyyātha.	4	
PA_mn_26:4.12	Sannipatitānaṁ vo, bhikkhave, dvayaṁ karaṇīyaṁ—	4	
PA_mn_26:4.13	dhammī vā kathā, ariyo vā tuṇhībhāvo.	4	
PA_mn_26:5.1	Dvemā, bhikkhave, pariyesanā—	5	
PA_mn_26:5.2	ariyā ca pariyesanā, anariyā ca pariyesanā.	5	
PA_mn_26:5.3	Katamā ca, bhikkhave, anariyā pariyesanā?	5	
PA_mn_26:5.4_0	Idha, bhikkhave, ekacco attanā jātidhammo samāno jātidhammaṁyeva pariyesati, attanā	5	
PA_mn_26:5.4_1	jarādhammo samāno jarādhammaṁyeva pariyesati, attanā byādhidhammo samāno byādhidhammaṁyeva	5	
PA_mn_26:5.4_2	pariyesati, attanā maraṇadhammo samāno maraṇadhammaṁyeva pariyesati, attanā sokadhammo	5	
PA_mn_26:5.4_3	samāno sokadhammaṁyeva pariyesati, attanā saṅkilesadhammo samāno saṅkilesadhammaṁyeva pariyesati.	5	
PA_mn_26:6.1	Kiñca, bhikkhave, jātidhammaṁ vadetha?	6	
PA_mn_26:6.2	Puttabhariyaṁ, bhikkhave, jātidhammaṁ, dāsidāsaṁ jātidhammaṁ, ajeḷakaṁ jātidhammaṁ, kukkuṭasūkaraṁ jātidhammaṁ, hatthigavāssavaḷavaṁ jātidhammaṁ, jātarūparajataṁ jātidhammaṁ.	6	
PA_mn_26:6.3	Jātidhammā hete, bhikkhave, upadhayo.	6	
PA_mn_26:6.4	Etthāyaṁ gathito mucchito ajjhāpanno attanā jātidhammo samāno jātidhammaṁyeva pariyesati.	6	
PA_mn_26:7.1	Kiñca, bhikkhave, jarādhammaṁ vadetha?	7	
PA_mn_26:7.2	Puttabhariyaṁ, bhikkhave, jarādhammaṁ, dāsidāsaṁ jarādhammaṁ, ajeḷakaṁ jarādhammaṁ, kukkuṭasūkaraṁ jarādhammaṁ, hatthigavāssavaḷavaṁ jarādhammaṁ, jātarūparajataṁ jarādhammaṁ.	7	
PA_mn_26:7.3	Jarādhammā hete, bhikkhave, upadhayo.	7	
PA_mn_26:7.4	Etthāyaṁ gathito mucchito ajjhāpanno attanā jarādhammo samāno jarādhammaṁyeva pariyesati.	7	
PA_mn_26:8.1	Kiñca, bhikkhave, byādhidhammaṁ vadetha?	8	
PA_mn_26:8.2	Puttabhariyaṁ, bhikkhave, byādhidhammaṁ, dāsidāsaṁ byādhidhammaṁ, ajeḷakaṁ byādhidhammaṁ, kukkuṭasūkaraṁ byādhidhammaṁ, hatthigavāssavaḷavaṁ byādhidhammaṁ.	8	
PA_mn_26:8.3	Byādhidhammā hete, bhikkhave, upadhayo.	8	
PA_mn_26:8.4	Etthāyaṁ gathito mucchito ajjhāpanno attanā byādhidhammo samāno byādhidhammaṁyeva pariyesati.	8	
PA_mn_26:9.1	Kiñca, bhikkhave, maraṇadhammaṁ vadetha?	9	
PA_mn_26:9.2	Puttabhariyaṁ, bhikkhave, maraṇadhammaṁ, dāsidāsaṁ maraṇadhammaṁ, ajeḷakaṁ maraṇadhammaṁ, kukkuṭasūkaraṁ maraṇadhammaṁ, hatthigavāssavaḷavaṁ maraṇadhammaṁ.	9	
PA_mn_26:9.3	Maraṇadhammā hete, bhikkhave, upadhayo.	9	
