segmentnr	original	folio	analyzed
PA_ya_3.1.2:0.1	3 Āyatanayamaka	0	
PA_ya_3.1.2:0.2	3.1 Paṇṇattivāra	0	
PA_ya_3.1.2:0.3	3.1.2. Paṇṇattivāraniddesa	0	
PA_ya_3.1.2:1.0.1	3.1.2.1. Padasodhanavāra	1	
PA_ya_3.1.2:1.0.2	3.1.2.1.1. Anuloma	1	
PA_ya_3.1.2:1.1	Cakkhu cakkhāyatananti?	1	
PA_ya_3.1.2:2.1	Dibbacakkhu paññācakkhu cakkhu, na cakkhāyatanaṁ. Cakkhāyatanaṁ cakkhu ceva cakkhāyatanañca.	2	
PA_ya_3.1.2:3.1	Cakkhāyatanaṁ cakkhūti? Āmantā.	3	
PA_ya_3.1.2:4.1	Sotaṁ sotāyatananti?	4	
PA_ya_3.1.2:5.1	Dibbasotaṁ taṇhāsotaṁ sotaṁ, na sotāyatanaṁ. Sotāyatanaṁ sotañceva sotāyatanañca.	5	
PA_ya_3.1.2:6.1	Sotāyatanaṁ sotanti? Āmantā.	6	
PA_ya_3.1.2:7.1	Ghānaṁ ghānāyatananti? Āmantā.	7	
PA_ya_3.1.2:8.1	Ghānāyatanaṁ ghānanti? Āmantā.	8	
PA_ya_3.1.2:9.1	Jivhā jivhāyatananti? Āmantā.	9	
PA_ya_3.1.2:10.1	Jivhāyatanaṁ jivhāti? Āmantā.	10	
PA_ya_3.1.2:11.1	Kāyo kāyāyatananti?	11	
PA_ya_3.1.2:12.1	Kāyāyatanaṁ ṭhapetvā avaseso kāyo, na kāyāyatanaṁ. Kāyāyatanaṁ kāyo ceva kāyāyatanañca.	12	
PA_ya_3.1.2:13.1	Kāyāyatanaṁ kāyoti? Āmantā.	13	
PA_ya_3.1.2:14.1	Rūpaṁ rūpāyatananti?	14	
PA_ya_3.1.2:15.1	Rūpāyatanaṁ ṭhapetvā avasesaṁ rūpaṁ, na rūpāyatanaṁ. Rūpāyatanaṁ rūpañceva rūpāyatanañca.	15	
PA_ya_3.1.2:16.1	Rūpāyatanaṁ rūpanti? Āmantā.	16	
PA_ya_3.1.2:17.1	Saddo saddāyatananti? Āmantā.	17	
PA_ya_3.1.2:18.1	Saddāyatanaṁ saddoti? Āmantā.	18	
PA_ya_3.1.2:19.1	Gandho gandhāyatananti?	19	
PA_ya_3.1.2:20.1	Sīlagandho samādhigandho paññāgandho gandho, na gandhāyatanaṁ. Gandhāyatanaṁ gandho ceva gandhāyatanañca.	20	
PA_ya_3.1.2:21.1	Gandhāyatanaṁ gandhoti? Āmantā.	21	
PA_ya_3.1.2:22.1	Raso rasāyatananti?	22	
PA_ya_3.1.2:23.1	Attharaso dhammaraso vimuttiraso raso, na rasāyatanaṁ. Rasāyatanaṁ raso ceva rasāyatanañca.	23	
PA_ya_3.1.2:24.1	Rasāyatanaṁ rasoti? Āmantā.	24	
PA_ya_3.1.2:25.1	Phoṭṭhabbo phoṭṭhabbāyatananti? Āmantā.	25	
PA_ya_3.1.2:26.1	Phoṭṭhabbāyatanaṁ phoṭṭhabboti? Āmantā.	26	
PA_ya_3.1.2:27.1	Mano manāyatananti? Āmantā.	27	
PA_ya_3.1.2:28.1	Manāyatanaṁ manoti? Āmantā.	28	
PA_ya_3.1.2:29.1	Dhammo dhammāyatananti?	29	
PA_ya_3.1.2:30.1	Dhammāyatanaṁ ṭhapetvā avaseso dhammo, na dhammāyatanaṁ. Dhammāyatanaṁ dhammo ceva dhammāyatanañca.	30	
PA_ya_3.1.2:31.1	Dhammāyatanaṁ dhammoti? Āmantā.	31	
PA_ya_3.1.2:32.0	3.1.2.1.2. Paccanīka	32	
PA_ya_3.1.2:32.1	Na cakkhu na cakkhāyatananti? Āmantā.	32	
PA_ya_3.1.2:33.1	Na cakkhāyatanaṁ na cakkhūti?	33	
PA_ya_3.1.2:34.1	Dibbacakkhu paññācakkhu na cakkhāyatanaṁ, cakkhu. Cakkhuñca cakkhāyatanañca ṭhapetvā avasesaṁ na ceva cakkhu na ca cakkhāyatanaṁ.	34	
PA_ya_3.1.2:35.1	Na sotaṁ na sotāyatananti? Āmantā.	35	
PA_ya_3.1.2:36.1	Na sotāyatanaṁ na sotanti?	36	
PA_ya_3.1.2:37.1	Dibbasotaṁ taṇhāsotaṁ na sotāyatanaṁ, sotaṁ. Sotañca sotāyatanañca ṭhapetvā avasesaṁ na ceva sotaṁ na ca sotāyatanaṁ.	37	
PA_ya_3.1.2:38.1	Na ghānaṁ na ghānāyatananti? Āmantā.	38	
PA_ya_3.1.2:39.1	Na ghānāyatanaṁ na ghānanti? Āmantā.	39	
PA_ya_3.1.2:40.1	Na jivhā na jivhāyatananti? Āmantā.	40	
PA_ya_3.1.2:41.1	Na jivhāyatanaṁ na jivhāti? Āmantā.	41	
PA_ya_3.1.2:42.1	Na kāyo na kāyāyatananti? Āmantā.	42	
PA_ya_3.1.2:43.1	Na kāyāyatanaṁ na kāyoti?	43	
PA_ya_3.1.2:44.1	Kāyāyatanaṁ ṭhapetvā avaseso na kāyāyatanaṁ, kāyo. Kāyañca kāyāyatanañca ṭhapetvā avasesaṁ na ceva kāyo na ca kāyāyatanaṁ.	44	
PA_ya_3.1.2:45.1	Na rūpaṁ na rūpāyatananti? Āmantā.	45	
PA_ya_3.1.2:46.1	Na rūpāyatanaṁ na rūpanti?	46	
PA_ya_3.1.2:47.1	Rūpāyatanaṁ ṭhapetvā avasesaṁ na rūpāyatanaṁ, rūpaṁ. Rūpañca rūpāyatanañca ṭhapetvā avasesaṁ na ceva rūpaṁ na ca rūpāyatanaṁ.	47	
PA_ya_3.1.2:48.1	Na saddo na saddāyatananti? Āmantā.	48	
PA_ya_3.1.2:49.1	Na saddāyatanaṁ na saddoti? Āmantā.	49	
PA_ya_3.1.2:50.1	Na gandho na gandhāyatananti? Āmantā.	50	
PA_ya_3.1.2:51.1	Na gandhāyatanaṁ na gandhoti?	51	
PA_ya_3.1.2:52.1	Sīlagandho samādhigandho paññāgandho na gandhāyatanaṁ, gandho. Gandhañca gandhāyatanañca ṭhapetvā avasesaṁ na ceva gandho na ca gandhāyatanaṁ.	52	
PA_ya_3.1.2:53.1	Na raso na rasāyatananti? Āmantā.	53	
PA_ya_3.1.2:54.1	Na rasāyatanaṁ na rasoti?	54	
PA_ya_3.1.2:55.1	Attharaso dhammaraso vimuttiraso na rasāyatanaṁ, raso. Rasañca rasāyatanañca ṭhapetvā avasesaṁ na ceva raso na ca rasāyatanaṁ.	55	
PA_ya_3.1.2:56.1	Na phoṭṭhabbo na phoṭṭhabbāyatananti? Āmantā.	56	
PA_ya_3.1.2:57.1	Na phoṭṭhabbāyatanaṁ na phoṭṭhabboti? Āmantā.	57	
PA_ya_3.1.2:58.1	Na mano na manāyatananti? Āmantā.	58	
PA_ya_3.1.2:59.1	Na manāyatanaṁ na manoti? Āmantā.	59	
PA_ya_3.1.2:60.1	Na dhammo na dhammāyatananti? Āmantā.	60	
PA_ya_3.1.2:61.1	Na dhammāyatanaṁ na dhammoti?	61	
PA_ya_3.1.2:62.1	Dhammāyatanaṁ ṭhapetvā avaseso na dhammāyatanaṁ, dhammo. Dhammañca dhammāyatanañca ṭhapetvā avasesaṁ na ceva dhammo na ca dhammāyatanaṁ.	62	
PA_ya_3.1.2:63.0.1	3.1.2.2. Padasodhanamūlacakkavāra	63	
PA_ya_3.1.2:63.0.2	3.1.2.2.1. Anuloma	63	
PA_ya_3.1.2:63.1	Cakkhu cakkhāyatananti?	63	
PA_ya_3.1.2:64.1	Dibbacakkhu paññācakkhu cakkhu, na cakkhāyatanaṁ. Cakkhāyatanaṁ cakkhu ceva cakkhāyatanañca.	64	
PA_ya_3.1.2:65.1	Āyatanā sotāyatananti?	65	
PA_ya_3.1.2:66.1	Sotāyatanaṁ āyatanañceva sotāyatanañca. Avasesā āyatanā na sotāyatanaṁ.	66	
PA_ya_3.1.2:67.1	Cakkhu cakkhāyatananti?	67	
PA_ya_3.1.2:68.1	Dibbacakkhu paññācakkhu cakkhu, na cakkhāyatanaṁ. Cakkhāyatanaṁ cakkhu ceva cakkhāyatanañca.	68	
PA_ya_3.1.2:69.1	Āyatanā ghānāyatananti …pe… āyatanā dhammāyatananti?	69	
PA_ya_3.1.2:70.1	Dhammāyatanaṁ āyatanañceva dhammāyatanañca. Avasesā āyatanā na dhammāyatanaṁ.	70	
PA_ya_3.1.2:71.1	Sotaṁ sotāyatananti? …pe… Avasesā āyatanā na dhammāyatanaṁ …pe….	71	
PA_ya_3.1.2:72.1	Dhammo dhammāyatananti?	72	
PA_ya_3.1.2:73.1	Dhammāyatanaṁ ṭhapetvā avaseso dhammo, na dhammāyatanaṁ. Dhammāyatanaṁ dhammo ceva dhammāyatanañca.	73	
PA_ya_3.1.2:74.1	Āyatanā cakkhāyatananti?	74	
PA_ya_3.1.2:75.1	Cakkhāyatanaṁ āyatanañceva cakkhāyatanañca. Avasesā āyatanā na cakkhāyatanaṁ.	75	
PA_ya_3.1.2:76.1	Dhammo dhammāyatananti?	76	
PA_ya_3.1.2:77.1	Dhammāyatanaṁ ṭhapetvā avaseso dhammo, na dhammāyatanaṁ. Dhammāyatanaṁ dhammo ceva dhammāyatanañca.	77	
PA_ya_3.1.2:78.1	Āyatanā sotāyatananti …pe… āyatanā manāyatananti?	78	
