segmentnr	original	folio	analyzed
PA_mn_93:0.1	Majjhima Nikāya 93	0	
PA_mn_93:0.2	Assalāyanasutta	0	
PA_mn_93:1.1	Evaṁ me sutaṁ—	1	
PA_mn_93:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_93:2.1	Tena kho pana samayena nānāverajjakānaṁ brāhmaṇānaṁ pañcamattāni brāhmaṇasatāni sāvatthiyaṁ paṭivasanti kenacideva karaṇīyena.	2	
PA_mn_93:2.2	Atha kho tesaṁ brāhmaṇānaṁ etadahosi:	2	
PA_mn_93:2.3	“ayaṁ kho samaṇo gotamo cātuvaṇṇiṁ suddhiṁ paññapeti.	2	
PA_mn_93:2.4	Ko nu kho pahoti samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetun”ti?	2	
PA_mn_93:3.1_0	Tena kho pana samayena assalāyano nāma māṇavo sāvatthiyaṁ paṭivasati daharo, vuttasiro,	3	
PA_mn_93:3.1_1	soḷasavassuddesiko jātiyā, tiṇṇaṁ vedānaṁ pāragū sanighaṇḍukeṭubhānaṁ sākkharappabhedānaṁ	3	
PA_mn_93:3.1_2	itihāsapañcamānaṁ, padako, veyyākaraṇo, lokāyatamahāpurisalakkhaṇesu anavayo.	3	
PA_mn_93:3.2	Atha kho tesaṁ brāhmaṇānaṁ etadahosi:	3	
PA_mn_93:3.3	“ayaṁ kho assalāyano māṇavo sāvatthiyaṁ paṭivasati daharo, vuttasiro, soḷasavassuddesiko jātiyā, tiṇṇaṁ vedānaṁ pāragū …pe… anavayo.	3	
PA_mn_93:3.4	So kho pahoti samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetun”ti.	3	
PA_mn_93:4.1	Atha kho te brāhmaṇā yena assalāyano māṇavo tenupasaṅkamiṁsu; upasaṅkamitvā assalāyanaṁ māṇavaṁ etadavocuṁ:	4	
PA_mn_93:4.2	“ayaṁ, bho assalāyana, samaṇo gotamo cātuvaṇṇiṁ suddhiṁ paññapeti.	4	
PA_mn_93:4.3	Etu bhavaṁ assalāyano samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetū”ti.	4	
PA_mn_93:4.4	Evaṁ vutte, assalāyano māṇavo te brāhmaṇe etadavoca:	4	
PA_mn_93:4.5	“samaṇo khalu, bho, gotamo dhammavādī;	4	
PA_mn_93:4.6	dhammavādino ca pana duppaṭimantiyā bhavanti.	4	
PA_mn_93:4.7	Nāhaṁ sakkomi samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetun”ti.	4	
PA_mn_93:4.8	Dutiyampi kho te brāhmaṇā assalāyanaṁ māṇavaṁ etadavocuṁ:	4	
PA_mn_93:4.9	“ayaṁ, bho assalāyana, samaṇo gotamo cātuvaṇṇiṁ suddhiṁ paññapeti.	4	
PA_mn_93:4.10	Etu bhavaṁ assalāyano samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetu.	4	
PA_mn_93:4.11	Caritaṁ kho pana bhotā assalāyanena paribbājakan”ti.	4	
PA_mn_93:4.12	Dutiyampi kho assalāyano māṇavo te brāhmaṇe etadavoca:	4	
PA_mn_93:4.13	“samaṇo khalu, bho, gotamo dhammavādī;	4	
PA_mn_93:4.14	dhammavādino ca pana duppaṭimantiyā bhavanti.	4	
PA_mn_93:4.15	Nāhaṁ sakkomi samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetun”ti.	4	
PA_mn_93:4.16	Tatiyampi kho te brāhmaṇā assalāyanaṁ māṇavaṁ etadavocuṁ:	4	
PA_mn_93:4.17	“ayaṁ, bho assalāyana, samaṇo gotamo cātuvaṇṇiṁ suddhiṁ paññapeti.	4	
PA_mn_93:4.18	Etu bhavaṁ assalāyano samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetu.	4	
PA_mn_93:4.19	Caritaṁ kho pana bhotā assalāyanena paribbājakaṁ.	4	
PA_mn_93:4.20	Mā bhavaṁ assalāyano ayuddhaparājitaṁ parājayī”ti.	4	
PA_mn_93:4.21	Evaṁ vutte, assalāyano māṇavo te brāhmaṇe etadavoca:	4	
PA_mn_93:4.22	“addhā kho ahaṁ bhavanto na labhāmi.	4	
PA_mn_93:4.23	Samaṇo khalu, bho, gotamo dhammavādī;	4	
PA_mn_93:4.24	dhammavādino ca pana duppaṭimantiyā bhavanti.	4	
PA_mn_93:4.25	Nāhaṁ sakkomi samaṇena gotamena saddhiṁ asmiṁ vacane paṭimantetunti.	4	
PA_mn_93:4.26	Api cāhaṁ bhavantānaṁ vacanena gamissāmī”ti.	4	
PA_mn_93:5.1	Atha kho assalāyano māṇavo mahatā brāhmaṇagaṇena saddhiṁ yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavatā saddhiṁ sammodi.	5	
PA_mn_93:5.2	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho assalāyano māṇavo bhagavantaṁ etadavoca:	5	
PA_mn_93:5.3	“brāhmaṇā, bho gotama, evamāhaṁsu:	5	
PA_mn_93:5.4	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo;	5	
PA_mn_93:5.5	brāhmaṇova sukko vaṇṇo, kaṇho añño vaṇṇo;	5	
PA_mn_93:5.6	brāhmaṇova sujjhanti, no abrāhmaṇā;	5	
PA_mn_93:5.7	brāhmaṇāva brahmuno puttā orasā mukhato jātā brahmajā brahmanimmitā brahmadāyādā’ti.	5	
PA_mn_93:5.8	Idha bhavaṁ gotamo kimāhā”ti?	5	
PA_mn_93:5.9	“Dissanti kho pana, assalāyana, brāhmaṇānaṁ brāhmaṇiyo utuniyopi gabbhiniyopi vijāyamānāpi pāyamānāpi.	5	
PA_mn_93:5.10	Te ca brāhmaṇiyonijāva samānā evamāhaṁsu:	5	
PA_mn_93:5.11	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo;	5	
PA_mn_93:5.12	brāhmaṇova sukko vaṇṇo, kaṇho añño vaṇṇo;	5	
PA_mn_93:5.13	brāhmaṇāva sujjhanti, no abrāhmaṇā;	5	
PA_mn_93:5.14	brāhmaṇāva brahmuno puttā orasā mukhato jātā brahmajā brahmanimmitā brahmadāyādā’”ti.	5	
PA_mn_93:6.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	6	
PA_mn_93:6.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	6	
PA_mn_93:6.3	brahmadāyādā’”ti.	6	
PA_mn_93:6.4	“Taṁ kiṁ maññasi, assalāyana,	6	
PA_mn_93:6.5	sutaṁ te: ‘yonakambojesu aññesu ca paccantimesu janapadesu dveva vaṇṇā—ayyo ceva dāso ca; ayyo hutvā dāso hoti, dāso hutvā ayyo hotī’”ti?	6	
PA_mn_93:6.6	“Evaṁ, bho, sutaṁ taṁ me: ‘yonakambojesu aññesu ca paccantimesu janapadesu dveva vaṇṇā—ayyo ceva dāso ca; ayyo hutvā dāso hoti, dāso hutvā ayyo hotī’”ti.	6	
PA_mn_93:6.7	“Ettha, assalāyana, brāhmaṇānaṁ kiṁ balaṁ, ko assāso yadettha brāhmaṇā evamāhaṁsu:	6	
PA_mn_93:6.8	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	6	
PA_mn_93:6.9	brahmadāyādā’”ti?	6	
PA_mn_93:7.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	7	
PA_mn_93:7.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	7	
PA_mn_93:7.3	brahmadāyādā’”ti.	7	
PA_mn_93:7.4	“Taṁ kiṁ maññasi, assalāyana,	7	
PA_mn_93:7.5_0	khattiyova nu kho pāṇātipātī adinnādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco	7	
PA_mn_93:7.5_1	samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhi kāyassa bhedā paraṁ maraṇā apāyaṁ	7	
PA_mn_93:7.5_2	duggatiṁ vinipātaṁ nirayaṁ upapajjeyya, no brāhmaṇo?	7	
PA_mn_93:7.6	Vessova nu kho …pe…	7	
PA_mn_93:7.7_0	suddova nu kho pāṇātipātī adinnādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco	7	
PA_mn_93:7.7_1	samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhi kāyassa bhedā paraṁ maraṇā apāyaṁ	7	
PA_mn_93:7.7_2	duggatiṁ vinipātaṁ nirayaṁ upapajjeyya, no brāhmaṇo”ti?	7	
PA_mn_93:7.8	“No hidaṁ, bho gotama.	7	
PA_mn_93:7.9_0	Khattiyopi hi, bho gotama, pāṇātipātī adinnādāyī kāmesumicchācārī musāvādī pisuṇavāco	7	
PA_mn_93:7.9_1	pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhi kāyassa bhedā paraṁ	7	
PA_mn_93:7.9_2	maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjeyya.	7	
PA_mn_93:7.10	Brāhmaṇopi hi, bho gotama …pe…	7	
PA_mn_93:7.11	vessopi hi, bho gotama …pe…	7	
PA_mn_93:7.12	suddopi hi, bho gotama …pe…	7	
PA_mn_93:7.13_0	sabbepi hi, bho gotama, cattāro vaṇṇā pāṇātipātino adinnādāyino kāmesumicchācārino	7	
PA_mn_93:7.13_1	musāvādino pisuṇavācā pharusavācā samphappalāpino abhijjhālū byāpannacittā micchādiṭṭhī	7	
PA_mn_93:7.13_2	kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjeyyun”ti.	7	
PA_mn_93:7.14	“Ettha, assalāyana, brāhmaṇānaṁ kiṁ balaṁ, ko assāso yadettha brāhmaṇā evamāhaṁsu:	7	
PA_mn_93:7.15	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	7	
PA_mn_93:7.16	brahmadāyādā’”ti?	7	
PA_mn_93:8.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	8	
PA_mn_93:8.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	8	
PA_mn_93:8.3	brahmadāyādā’”ti.	8	
PA_mn_93:8.4	“Taṁ kiṁ maññasi, assalāyana,	8	
PA_mn_93:8.5_0	brāhmaṇova nu kho pāṇātipātā paṭivirato adinnādānā paṭivirato kāmesumicchācārā paṭivirato	8	
PA_mn_93:8.5_1	musāvādā paṭivirato pisuṇāya vācāya paṭivirato pharusāya vācāya paṭivirato samphappalāpā	8	
PA_mn_93:8.5_2	paṭivirato anabhijjhālu abyāpannacitto sammādiṭṭhi kāyassa bhedā paraṁ maraṇā sugatiṁ	8	
PA_mn_93:8.5_3	saggaṁ lokaṁ upapajjeyya, no khattiyo, no vesso, no suddo”ti?	8	
PA_mn_93:8.6	“No hidaṁ, bho gotama.	8	
PA_mn_93:8.7_0	Khattiyopi hi, bho gotama, pāṇātipātā paṭivirato adinnādānā paṭivirato kāmesumicchācārā	8	
PA_mn_93:8.7_1	paṭivirato musāvādā paṭivirato pisuṇāya vācāya paṭivirato pharusāya vācāya paṭivirato	8	
PA_mn_93:8.7_2	samphappalāpā paṭivirato anabhijjhālu abyāpannacitto sammādiṭṭhi kāyassa bhedā paraṁ	8	
PA_mn_93:8.7_3	maraṇā sugatiṁ saggaṁ lokaṁ upapajjeyya.	8	
PA_mn_93:8.8	Brāhmaṇopi hi, bho gotama …pe…	8	
PA_mn_93:8.9	vessopi hi, bho gotama …pe…	8	
PA_mn_93:8.10	suddopi hi, bho gotama …pe…	8	
PA_mn_93:8.11_0	sabbepi hi, bho gotama, cattāro vaṇṇā pāṇātipātā paṭiviratā adinnādānā paṭiviratā	8	
PA_mn_93:8.11_1	kāmesumicchācārā paṭiviratā musāvādā paṭiviratā pisuṇāya vācāya paṭiviratā pharusāya	8	
PA_mn_93:8.11_2	vācāya paṭiviratā samphappalāpā paṭiviratā anabhijjhālū abyāpannacittā sammādiṭṭhī	8	
PA_mn_93:8.11_3	kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapajjeyyun”ti.	8	
PA_mn_93:8.12	“Ettha, assalāyana, brāhmaṇānaṁ kiṁ balaṁ, ko assāso yadettha brāhmaṇā evamāhaṁsu:	8	
PA_mn_93:8.13	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	8	
PA_mn_93:8.14	brahmadāyādā’”ti?	8	
PA_mn_93:9.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	9	
PA_mn_93:9.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	9	
PA_mn_93:9.3	brahmadāyādā’”ti.	9	
PA_mn_93:9.4	“Taṁ kiṁ maññasi, assalāyana,	9	
PA_mn_93:9.5	brāhmaṇova nu kho pahoti asmiṁ padese averaṁ abyābajjhaṁ mettacittaṁ bhāvetuṁ, no khattiyo, no vesso, no suddo”ti?	9	
PA_mn_93:9.6	“No hidaṁ, bho gotama.	9	
PA_mn_93:9.7	Khattiyopi hi, bho gotama, pahoti asmiṁ padese averaṁ abyābajjhaṁ mettacittaṁ bhāvetuṁ;	9	
PA_mn_93:9.8	brāhmaṇopi hi, bho gotama …	9	
PA_mn_93:9.9	vessopi hi, bho gotama …	9	
PA_mn_93:9.10	suddopi hi, bho gotama …	9	
PA_mn_93:9.11	sabbepi hi, bho gotama, cattāro vaṇṇā pahonti asmiṁ padese averaṁ abyābajjhaṁ mettacittaṁ bhāvetun”ti.	9	
PA_mn_93:9.12	“Ettha, assalāyana, brāhmaṇānaṁ kiṁ balaṁ, ko assāso yadettha brāhmaṇā evamāhaṁsu:	9	
PA_mn_93:9.13	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	9	
PA_mn_93:9.14	brahmadāyādā’”ti?	9	
PA_mn_93:10.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	10	
PA_mn_93:10.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	10	
PA_mn_93:10.3	brahmadāyādā’”ti.	10	
PA_mn_93:10.4	“Taṁ kiṁ maññasi, assalāyana,	10	
PA_mn_93:10.5	brāhmaṇova nu kho pahoti sottisināniṁ ādāya nadiṁ gantvā rajojallaṁ pavāhetuṁ, no khattiyo, no vesso, no suddo”ti?	10	
PA_mn_93:10.6	“No hidaṁ, bho gotama.	10	
PA_mn_93:10.7	Khattiyopi hi, bho gotama, pahoti sottisināniṁ ādāya nadiṁ gantvā rajojallaṁ pavāhetuṁ, brāhmaṇopi hi, bho gotama …	10	
PA_mn_93:10.8	vessopi hi, bho gotama …	10	
PA_mn_93:10.9	suddopi hi, bho gotama …	10	
PA_mn_93:10.10	sabbepi hi, bho gotama, cattāro vaṇṇā pahonti sottisināniṁ ādāya nadiṁ gantvā rajojallaṁ pavāhetun”ti.	10	
PA_mn_93:10.11	“Ettha, assalāyana, brāhmaṇānaṁ kiṁ balaṁ, ko assāso yadettha brāhmaṇā evamāhaṁsu:	10	
PA_mn_93:10.12	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	10	
PA_mn_93:10.13	brahmadāyādā’”ti?	10	
PA_mn_93:11.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	11	
PA_mn_93:11.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	11	
PA_mn_93:11.3	brahmadāyādā’”ti.	11	
PA_mn_93:11.4	“Taṁ kiṁ maññasi, assalāyana,	11	
PA_mn_93:11.5	idha rājā khattiyo muddhāvasitto nānājaccānaṁ purisānaṁ purisasataṁ sannipāteyya:	11	
PA_mn_93:11.6_0	‘āyantu bhonto ye tattha khattiyakulā brāhmaṇakulā rājaññakulā uppannā, sākassa vā	11	
PA_mn_93:11.6_1	sālassa vā salaḷassa vā candanassa vā padumakassa vā uttarāraṇiṁ ādāya, aggiṁ abhinibbattentu, tejo pātukarontu.	11	
PA_mn_93:11.7_0	Āyantu pana bhonto ye tattha caṇḍālakulā nesādakulā venakulā rathakārakulā pukkusakulā	11	
PA_mn_93:11.7_1	uppannā, sāpānadoṇiyā vā sūkaradoṇiyā vā rajakadoṇiyā vā eraṇḍakaṭṭhassa vā uttarāraṇiṁ	11	
PA_mn_93:11.7_2	ādāya, aggiṁ abhinibbattentu, tejo pātukarontū’ti.	11	
PA_mn_93:11.8	Taṁ kiṁ maññasi, assalāyana,	11	
PA_mn_93:11.9_0	yo evaṁ nu kho so khattiyakulā brāhmaṇakulā rājaññakulā uppannehi sākassa vā sālassa	11	
PA_mn_93:11.9_1	vā salaḷassa vā candanassa vā padumakassa vā uttarāraṇiṁ ādāya aggi abhinibbatto,	11	
PA_mn_93:11.9_2	tejo pātukato, so eva nu khvāssa aggi accimā ceva vaṇṇavā ca pabhassaro ca, tena	11	
PA_mn_93:11.9_3	ca sakkā agginā aggikaraṇīyaṁ kātuṁ;	11	
PA_mn_93:11.10_0	yo pana so caṇḍālakulā nesādakulā venakulā rathakārakulā pukkusakulā uppannehi sāpānadoṇiyā	11	
PA_mn_93:11.10_1	vā sūkaradoṇiyā vā rajakadoṇiyā vā eraṇḍakaṭṭhassa vā uttarāraṇiṁ ādāya aggi abhinibbatto,	11	
PA_mn_93:11.10_2	tejo pātukato svāssa aggi na ceva accimā na ca vaṇṇavā na ca pabhassaro, na ca tena	11	
PA_mn_93:11.10_3	sakkā agginā aggikaraṇīyaṁ kātun”ti?	11	
PA_mn_93:11.11	“No hidaṁ, bho gotama.	11	
PA_mn_93:11.12_0	Yopi hi so, bho gotama, khattiyakulā brāhmaṇakulā rājaññakulā uppannehi sākassa vā	11	
PA_mn_93:11.12_1	sālassa vā salaḷassa vā candanassa vā padumakassa vā uttarāraṇiṁ ādāya aggi abhinibbatto,	11	
PA_mn_93:11.12_2	tejo pātukato svāssa aggi accimā ceva vaṇṇavā ca pabhassaro ca, tena ca sakkā agginā	11	
PA_mn_93:11.12_3	aggikaraṇīyaṁ kātuṁ;	11	
PA_mn_93:11.13_0	yopi so caṇḍālakulā nesādakulā venakulā rathakārakulā pukkusakulā uppannehi sāpānadoṇiyā	11	
PA_mn_93:11.13_1	vā sūkaradoṇiyā vā rajakadoṇiyā vā eraṇḍakaṭṭhassa vā uttarāraṇiṁ ādāya aggi abhinibbatto,	11	
PA_mn_93:11.13_2	tejo pātukato, svāssa aggi accimā ceva vaṇṇavā ca pabhassaro ca, tena ca sakkā agginā	11	
PA_mn_93:11.13_3	aggikaraṇīyaṁ kātuṁ.	11	
PA_mn_93:11.14	Sabbopi hi, bho gotama, aggi accimā ceva vaṇṇavā ca pabhassaro ca, sabbenapi sakkā agginā aggikaraṇīyaṁ kātun”ti.	11	
PA_mn_93:11.15	“Ettha, assalāyana, brāhmaṇānaṁ kiṁ balaṁ, ko assāso yadettha brāhmaṇā evamāhaṁsu:	11	
PA_mn_93:11.16	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo;	11	
PA_mn_93:11.17	brāhmaṇova sukko vaṇṇo, kaṇho añño vaṇṇo;	11	
PA_mn_93:11.18	brāhmaṇāva sujjhanti, no abrāhmaṇā;	11	
PA_mn_93:11.19	brāhmaṇāva brahmuno puttā orasā mukhato jātā brahmajā brahmanimmitā brahmadāyādā’”ti?	11	
PA_mn_93:12.1	“Kiñcāpi bhavaṁ gotamo evamāha, atha khvettha brāhmaṇā evametaṁ maññanti:	12	
PA_mn_93:12.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo …pe…	12	
PA_mn_93:12.3	brahmadāyādā’”ti.	12	
PA_mn_93:12.4	“Taṁ kiṁ maññasi, assalāyana,	12	
PA_mn_93:12.5	idha khattiyakumāro brāhmaṇakaññāya saddhiṁ saṁvāsaṁ kappeyya, tesaṁ saṁvāsamanvāya putto jāyetha;	12	
PA_mn_93:12.6	yo so khattiyakumārena brāhmaṇakaññāya putto uppanno, siyā so mātupi sadiso pitupi sadiso, ‘khattiyo’tipi vattabbo ‘brāhmaṇo’tipi vattabbo”ti?	12	
PA_mn_93:12.7	“Yo so, bho gotama, khattiyakumārena brāhmaṇakaññāya putto uppanno, siyā so mātupi sadiso pitupi sadiso, ‘khattiyo’tipi vattabbo ‘brāhmaṇo’tipi vattabbo”ti.	12	
PA_mn_93:13.1	“Taṁ kiṁ maññasi, assalāyana,	13	
PA_mn_93:13.2	idha brāhmaṇakumāro khattiyakaññāya saddhiṁ saṁvāsaṁ kappeyya, tesaṁ saṁvāsamanvāya putto jāyetha;	13	
PA_mn_93:13.3	yo so brāhmaṇakumārena khattiyakaññāya putto uppanno, siyā so mātupi sadiso pitupi sadiso, ‘khattiyo’tipi vattabbo ‘brāhmaṇo’tipi vattabbo”ti?	13	
